sep=;
Variations;Start node;End node;Path;Weight;Path length;Search duration
Degree;Q27325;Q34718;Q27325,P287>,Q1060929,<P287,Q438424,P287>,Q462223,<P156,Q216757,<P138,Q1953613,<P31,Q693690,P31>,Q4936375,<P31,Q4979192,P171>,Q311375,P171>,Q139487,P1582>,Q48298,<P186,Q82025,P527>,Q34718;17.0,1.0009461178773496,8.0,1.0009461178773496,15.0,1.0009461178773496,7.0,1.0296431206089551,9.0,1.0112919920557446,2.0,2.0,22.0,2.0,3.0,2.0,13.0,1.0965103775385219,10.0,1.0965103775385219,10.0,1.0000474435649265,9.0,1.0034703696933895,8.0,1.0127915475900258,46.0;14;2472
Degree;Q68970;Q43761;Q68970,<P81,Q22910,P81>,Q20941,<P81,Q20391,P81>,Q79977,<P131,Q36929,P131>,Q482485,<P3025,Q131,P2894>,Q2355360,<P276,Q259839,<P138,Q587157,<P276,Q256012,<P31,Q253270,P31>,Q262879,P19>,Q43761;6.0,1.0039291320220978,55.0,1.0039291320220978,11.0,1.0039291320220978,12.0,1.0039291320220978,21.0,1.2162778447659264,19.0,1.2162778447659264,16.0,1.000003177024437,20.0,1.0000059304456157,11.0,1.0072328138333575,8.0,1.0112919920557446,5.0,1.0072328138333575,18.0,2.0,21.0,2.0,10.0,1.1991716861887758,9.0;15;2357
Degree;Q39523;Q56729;Q39523,P47>,Q39346,<P47,Q39711,P47>,Q39416,P19>,Q1423479,<P39,Q3545663,P39>,Q2613936,<P39,Q1143291,P39>,Q1503,<P1412,Q947858,P279>,Q3182636,P279>,Q715760,<P31,Q34770,P31>,Q56729;10.0,1.093775594903121,13.0,1.093775594903121,19.0,1.093775594903121,9.0,1.1991716861887758,9.0,1.0199737408340197,6.0,1.0199737408340197,9.0,1.0199737408340197,9.0,1.0199737408340197,23.0,1.0797899097280277,12.0,1.0211666076093124,3.0,1.0211666076093124,2.0,2.0,5164.0,2.0,1.0;14;11731
Degree;Q86834;Q29706;Q86834,<P101,Q7867,P1995>,Q3919140,<P689,Q247808,<P279,Q3955369,<P279,Q35120,P31>,Q899336,P527>,Q503327,P279>,Q898312,P16>,Q3975498,<P126,Q295611,P126>,Q429776,<P126,Q3601310,P126>,Q429822,<P126,Q3488115,<P159,Q34966,P131>,Q29706;12.0,1.0045016318256517,353.0,1.0007544374029815,3.0,1.0000432075323438,2.0,1.0211666076093124,14.0,1.0211666076093124,20.0,2.0,6.0,1.0127915475900258,10.0,1.0211666076093124,8.0,1.0030910329756075,7.0,1.00263460046482,18.0,1.00263460046482,6.0,1.00263460046482,4.0,1.00263460046482,8.0,1.00263460046482,4.0,1.015470414595335,39.0,1.2162778447659264,3.0;17;6056
Degree;Q86138;Q57545;Q86138,<P3373,Q91230,P26>,Q96557,P3373>,Q2501340,<P26,Q78282,<P39,Q325380,P39>,Q2661641,<P39,Q382844,P39>,Q1819049,<P39,Q2573804,P39>,Q290061,<P39,Q3286988,P39>,Q57545;32.0,1.016741859775037,37.0,1.0085387826786085,12.0,1.016741859775037,21.0,1.0085387826786085,30.0,1.0199737408340197,18.0,1.0199737408340197,17.0,1.0199737408340197,37.0,1.0199737408340197,10.0,1.0199737408340197,7.0,1.0199737408340197,8.0,1.0199737408340197,13.0,1.0199737408340197,6.0;13;5072
Degree;Q94370;Q61402;Q94370,<P108,Q895560,<P131,Q583458,P19>,Q2582046,<P410,Q161102,P410>,Q89936,<P598,Q164557,P598>,Q60842,<P410,Q155435,P410>,Q61402;24.0,1.0212820394971913,36.0,1.2162778447659264,8.0,1.1991716861887758,9.0,1.003911128883621,39.0,1.003911128883621,8.0,1.000560003507435,13.0,1.000560003507435,11.0,1.003911128883621,32.0,1.003911128883621,13.0;10;1587
Degree;Q3476;Q45087;Q3476,P20>,Q316295,P180>,Q3428036,<P180,Q44248,<P106,Q1146843,P279>,Q401642,P106>,Q45087;329.0,1.0837510237961248,16.0,1.0057887503259098,15.0,1.0057887503259098,59.0,1.3147912303111853,4.0,1.0211666076093124,10.0,1.3147912303111853,11.0;7;1644
Degree;Q21600;Q7590;Q21600,<P131,Q1397668,P131>,Q22810,P119>,Q1300641,<P136,Q3476508,P136>,Q3235705,<P276,Q1424710,P276>,Q3225815,<P180,Q5046830,<P279,Q7590;20.0,1.2162778447659264,47.0,1.2162778447659264,27.0,1.008681325175017,21.0,1.059942826268231,31.0,1.059942826268231,10.0,1.0072328138333575,8.0,1.0072328138333575,14.0,1.0057887503259098,7.0,1.0211666076093124,169.0;10;8537
Degree;Q82038;Q21036;Q82038,<P131,Q728152,P131>,Q82051,P19>,Q4237429,<P20,Q206212,<P84,Q4157849,<P410,Q2624059,P410>,Q326449,<P607,Q221941,P607>,Q2244014,<P39,Q1509927,P166>,Q1355698,<P39,Q1664236,P106>,Q3185131,<P19,Q817930,P47>,Q664894,P47>,Q816102,P183>,Q2862220,<P171,Q158399,P171>,Q21036;4.0,1.2162778447659264,25.0,1.2162778447659264,5.0,1.1991716861887758,5.0,1.0837510237961248,6.0,1.002427246669896,5.0,1.003911128883621,27.0,1.003911128883621,33.0,1.0138787253523798,15.0,1.0138787253523798,14.0,1.0199737408340197,9.0,1.0525134605230357,21.0,1.0199737408340197,8.0,1.3147912303111853,14.0,1.1991716861887758,27.0,1.093775594903121,19.0,1.093775594903121,23.0,1.0003390944082464,4.0,1.0965103775385219,14.0,1.0965103775385219,5.0;20;7528
Degree;Q92636;Q92746;Q92636,P178>,Q5288,<P31,Q1993334,P31>,Q383994,<P737,Q5426589,<P287,Q92746;17.0,1.0034040757834701,31.0,2.0,31.0,2.0,10.0,1.000921972491628,4.0,1.0009461178773496,29.0;6;1467
Degree;Q45296;Q50880;Q45296,<P19,Q278942,P20>,Q1802530,<P166,Q879351,P166>,Q57149,<P410,Q154633,P410>,Q95228,<P19,Q50883,P20>,Q765154,<P19,Q1722295,P19>,Q2041268,<P20,Q874314,<P131,Q50880;7.0,1.1991716861887758,41.0,1.0837510237961248,5.0,1.0525134605230357,39.0,1.0525134605230357,19.0,1.003911128883621,40.0,1.003911128883621,10.0,1.1991716861887758,32.0,1.0837510237961248,5.0,1.1991716861887758,6.0,1.1991716861887758,4.0,1.0837510237961248,5.0,1.2162778447659264,33.0;13;4360
Degree;Q86820;Q79153;Q86820,<P69,Q1246977,P69>,Q4054301,<P607,Q151290,P607>,Q530963,<P607,Q83055,P921>,Q2595018,<P161,Q91004,P161>,Q2104265,P19>,Q79153;16.0,1.0568297659231936,93.0,1.0568297659231936,12.0,1.0138787253523798,31.0,1.0138787253523798,12.0,1.0138787253523798,29.0,1.003652095491188,24.0,1.107795380140505,20.0,1.107795380140505,32.0,1.1991716861887758,10.0;10;4228
Degree;Q32984;Q46128;Q32984,<P641,Q5849,P641>,Q3546023,<P735,Q2462622,P735>,Q46128;1.0,1.0834011275047926,9420.0,1.0834011275047926,11.0,1.1368791326469125,137.0,1.1368791326469125,5.0;5;6916
Degree;Q25817;Q68771;Q25817,<P184,Q441223,P184>,Q1395607,P184>,Q2778296,<P19,Q318637,P20>,Q585062,<P1196,Q2389289,<P279,Q1064904,P279>,Q184753,P509>,Q101772,<P3373,Q68771;15.0,1.0015298431672477,35.0,1.0015298431672477,16.0,1.0015298431672477,10.0,1.1991716861887758,33.0,1.0837510237961248,14.0,1.007945102712141,7.0,1.0211666076093124,51.0,1.0211666076093124,10.0,1.0053892924533596,20.0,1.016741859775037,24.0;11;4865
Degree;Q58082;Q78236;Q58082,<P69,Q1324001,P69>,Q2587431,<P19,Q459553,P19>,Q5977552,<P69,Q1514597,P108>,Q2055606,<P463,Q1575320,P463>,Q18430,<P106,Q3745071,P106>,Q78236;9.0,1.0568297659231936,26.0,1.0568297659231936,10.0,1.1991716861887758,28.0,1.1991716861887758,10.0,1.0568297659231936,8.0,1.0212820394971913,12.0,1.0235396330621496,14.0,1.0235396330621496,58.0,1.3147912303111853,64.0,1.3147912303111853,14.0;11;5761
Degree;Q84778;Q72629;Q84778,<P403,Q1973485,<P403,Q626,P180>,Q175628,<P180,Q3326291,P180>,Q2267770,<P180,Q9621,<P361,Q726543,<P366,Q925958,P279>,Q2535935,P279>,Q2643095,P3512>,Q334855,<P171,Q625077,<P171,Q182978,P171>,Q72629;4.0,1.0069958078103545,12.0,1.0069958078103545,167.0,1.0057887503259098,25.0,1.0057887503259098,9.0,1.0057887503259098,23.0,1.0057887503259098,10.0,1.0287251723482806,12.0,1.0036540017058504,6.0,1.0211666076093124,6.0,1.0211666076093124,23.0,1.0000152497172978,12.0,1.0965103775385219,5.0,1.0965103775385219,6.0,1.0965103775385219,6.0;15;1918
Degree;Q74265;Q74241;Q74265,<P131,Q488229,P47>,Q48909,<P47,Q123855,P131>,Q1301863,<P31,Q145992,<P171,Q26782,P171>,Q3731407,<P141,Q11394,P141>,Q74241;9.0,1.2162778447659264,36.0,1.093775594903121,33.0,1.093775594903121,38.0,1.2162778447659264,4.0,2.0,5.0,1.0965103775385219,13.0,1.0965103775385219,4.0,1.0131971477098207,5503.0,1.0131971477098207,3.0;10;11698
Degree;Q11387;Q84784;Q11387,P31>,Q13956,<P61,Q14279,P138>,Q3447333,P669>,Q2859246,<P177,Q879306,<P31,Q4022,P31>,Q84784;248.0,2.0,5.0,1.009419030249297,33.0,1.0112919920557446,13.0,1.0006601856780162,8.0,1.0008895668423703,7.0,2.0,51661.0,2.0,2.0;8;12952
Degree;Q49788;Q5002;Q49788,P155>,Q49794,<P156,Q49799,<P361,Q2705133,P361>,Q49810,<P175,Q715801,P161>,Q466297,<P161,Q2273582,P50>,Q6012012,<P136,Q52226,P607>,Q1501784,<P31,Q1598759,P31>,Q279233,<P366,Q348120,P31>,Q191721,<P276,Q253103,<P131,Q115438,P131>,Q5002;9.0,1.0302656055969852,11.0,1.0296431206089551,10.0,1.0287251723482806,7.0,1.0287251723482806,9.0,1.0223421066510159,17.0,1.107795380140505,38.0,1.107795380140505,14.0,1.010277038648926,5.0,1.059942826268231,10.0,1.0138787253523798,21.0,2.0,14.0,2.0,15.0,1.0036540017058504,9.0,2.0,4.0,1.0072328138333575,6.0,1.2162778447659264,44.0,1.2162778447659264,5.0;18;5266
Degree;Q60466;Q75331;Q60466,<P1441,Q162371,P1441>,Q1998072,<P175,Q312528,P161>,Q1171648,<P161,Q267175,P175>,Q158952,<P735,Q2335092,P735>,Q2268344,<P54,Q162382,P54>,Q1663130,<P19,Q544908,P19>,Q75331;2.0,1.0024016186727704,108.0,1.0024016186727704,10.0,1.0223421066510159,12.0,1.107795380140505,18.0,1.107795380140505,20.0,1.0223421066510159,15.0,1.1368791326469125,21.0,1.1368791326469125,17.0,1.1602086584929594,27.0,1.1602086584929594,11.0,1.1991716861887758,40.0,1.1991716861887758,9.0;13;6763
Degree;Q15796;Q35476;Q15796,<P800,Q3698259,<P195,Q2557858,P195>,Q3842726,<P170,Q183458,P941>,Q3922633,<P186,Q1569360,P186>,Q3976305,<P186,Q1424515,<P279,Q177463,<P279,Q1408429,<P279,Q42501,P452>,Q4914641,<P31,Q214242,<P279,Q815823,P279>,Q322948,P279>,Q721830,P31>,Q775216,<P31,Q209588,P1056>,Q35476;10.0,1.0028057361811615,4.0,1.0017827343124357,8.0,1.0017827343124357,13.0,1.0038647443268405,36.0,1.0001137374748459,12.0,1.0034703696933895,5.0,1.0034703696933895,10.0,1.0034703696933895,8.0,1.0211666076093124,7.0,1.0211666076093124,9.0,1.0211666076093124,14.0,1.0024763846478555,3.0,2.0,7.0,1.0211666076093124,7.0,1.0211666076093124,9.0,1.0211666076093124,10.0,2.0,11.0,2.0,4.0,1.0007732877479747,51.0;20;5147
Degree;Q47489;Q96972;Q47489,<P19,Q81882,P19>,Q531008,<P106,Q355242,P106>,Q1997308,<P19,Q3974,P19>,Q96972;19.0,1.1991716861887758,152.0,1.1991716861887758,5.0,1.3147912303111853,49.0,1.3147912303111853,5.0,1.1991716861887758,367.0,1.1991716861887758,6.0;7;9778
Degree;Q25001;Q3618;Q25001,<P361,Q83298,<P361,Q8083,<P361,Q25868,P156>,Q25716,P361>,Q25296,P2348>,Q3903542,<P31,Q1640824,P31>,Q1397785,<P31,Q1236466,P31>,Q5437093,<P131,Q1012797,P131>,Q123433,<P31,Q34627,P31>,Q3618;6.0,1.0287251723482806,16.0,1.0287251723482806,18.0,1.0287251723482806,15.0,1.0296431206089551,15.0,1.0287251723482806,17.0,1.0013858180594353,5.0,2.0,41.0,2.0,2.0,2.0,3.0,2.0,2.0,1.2162778447659264,11.0,1.2162778447659264,4.0,2.0,906.0,2.0,3.0;15;10825
Degree;Q90480;Q10184;Q90480,<P19,Q485294,P19>,Q2283802,<P102,Q505829,P102>,Q1238444,<P19,Q555270,P19>,Q108781,P371>,Q135978,<P248,Q10184;4.0,1.1991716861887758,158.0,1.1991716861887758,8.0,1.0300053013947772,58.0,1.0300053013947772,9.0,1.1991716861887758,15.0,1.1991716861887758,13.0,1.0006699285529563,8.0,1.0000631168854826,15.0;9;1819
Degree and edge weight;Q90270;Q13470;Q90270,<P20,Q2112,P131>,Q2126674,<P31,Q830528,P31>,Q3967896,<P131,Q13470;10.0,1.0837510237961248,948.0,1.2162778447659264,4.0,2.0,97.0,2.0,5.0,1.2162778447659264,124.0;6;10473
Degree and edge weight;Q40392;Q95745;Q40392,<P279,Q589,P279>,Q1094364,<P138,Q959840,P138>,Q1190600,<P279,Q865746,P31>,Q3030678,<P138,Q91663,<P19,Q246288,P19>,Q95745;3.0,1.0211666076093124,16.0,1.0211666076093124,2.0,1.0112919920557446,18.0,1.0112919920557446,3.0,1.0211666076093124,15.0,2.0,4.0,1.0112919920557446,15.0,1.1991716861887758,36.0,1.1991716861887758,8.0;10;1260
Degree and edge weight;Q97181;Q35364;Q97181,<P166,Q154689,P166>,Q873511,<P69,Q322938,P108>,Q71841,<P101,Q212431,P101>,Q516316,P463>,Q4764114,<P20,Q913663,P361>,Q4881355,<P3137,Q4881349,<P3137,Q948061,<P3137,Q603956,P3137>,Q3397729,P3137>,Q3396753,P3137>,Q35364;10.0,1.0525134605230357,20.0,1.0525134605230357,14.0,1.0568297659231936,14.0,1.0212820394971913,11.0,1.0045016318256517,26.0,1.0045016318256517,27.0,1.0235396330621496,11.0,1.0837510237961248,12.0,1.0287251723482806,5.0,1.0002742831097309,6.0,1.0002742831097309,6.0,1.0002742831097309,10.0,1.0002742831097309,7.0,1.0002742831097309,11.0,1.0002742831097309,3.0;16;3893
Degree and edge weight;Q29903;Q8493;Q29903,<P31,Q919472,P31>,Q3093144,<P3279,Q726272,<P19,Q184579,P20>,Q5669429,<P19,Q1024118,P19>,Q5593308,<P20,Q393829,P36>,Q30682,P131>,Q841050,<P31,Q194502,P31>,Q35883,<P200,Q8493;2.0,2.0,93.0,2.0,5.0,1.000290168231916,20.0,1.1991716861887758,233.0,1.0837510237961248,12.0,1.1991716861887758,21.0,1.1991716861887758,13.0,1.0837510237961248,10.0,1.0068892715908992,13.0,1.2162778447659264,6.0,2.0,19.0,2.0,9.0,1.0003922566171595,30.0;14;3515
Degree and edge weight;Q14288;Q78505;Q14288,<P31,Q182060,P366>,Q435574,<P149,Q911397,P149>,Q646334,P159>,Q158363,P144>,Q3314237,P463>,Q2136439,<P175,Q78505;6.0,2.0,110.0,1.0036540017058504,13.0,1.0033655278869673,48.0,1.0033655278869673,13.0,1.015470414595335,6.0,1.001508239401076,7.0,1.0235396330621496,16.0,1.0223421066510159,84.0;9;9211
Degree and edge weight;Q44816;Q68544;Q44816,<P159,Q90,P20>,Q3165815,<P19,Q70308,<P131,Q661133,P131>,Q68700,P19>,Q1458208,<P20,Q68544;1.0,1.015470414595335,51539.0,1.0837510237961248,8.0,1.1991716861887758,17.0,1.2162778447659264,30.0,1.2162778447659264,9.0,1.1991716861887758,8.0,1.0837510237961248,7.0;8;4347
Degree and edge weight;Q17327;Q34765;Q17327,P47>,Q17313,<P47,Q17283,<P417,Q131945,<P119,Q186282,P119>,Q152785,<P26,Q503201,<P20,Q208345,<P206,Q1247,P206>,Q34765;31.0,1.093775594903121,16.0,1.093775594903121,32.0,1.00057101719215,20.0,1.008681325175017,20.0,1.008681325175017,40.0,1.0085387826786085,16.0,1.0837510237961248,8.0,1.0019261240153607,276.0,1.0019261240153607,4.0;10;11717
Degree and edge weight;Q93821;Q34330;Q93821,<P31,Q5,P31>,Q535492,<P19,Q34330;1.0,2.0,1442781.0,2.0,4.0,1.1991716861887758,17.0;4;6179
Degree and edge weight;Q55343;Q8185;Q55343,<P47,Q55345,P19>,Q3103488,<P800,Q3558014,<P131,Q363100,P159>,Q3010738,<P31,Q924286,P1889>,Q358078,P361>,Q1978909,<P279,Q121359,P361>,Q1501619,P921>,Q1508115,<P31,Q326124,P31>,Q8185;17.0,1.093775594903121,33.0,1.1991716861887758,14.0,1.0028057361811615,7.0,1.2162778447659264,47.0,1.015470414595335,3.0,2.0,18.0,1.0021904524485221,21.0,1.0287251723482806,2.0,1.0211666076093124,24.0,1.0287251723482806,7.0,1.003652095491188,4.0,2.0,135.0,2.0,2.0;14;10583
Degree and edge weight;Q81818;Q11132;Q81818,<P735,Q830350,P735>,Q6096382,<P802,Q354790,<P106,Q44554,P279>,Q909459,P101>,Q5216534,<P108,Q2484897,P123>,Q5226356,<P50,Q11132;5.0,1.1368791326469125,3295.0,1.1368791326469125,6.0,1.0011566486967105,13.0,1.3147912303111853,11.0,1.0211666076093124,17.0,1.0045016318256517,16.0,1.0212820394971913,4.0,1.0064635503163364,13.0,1.010277038648926,26.0;10;3856
Degree and edge weight;Q15604;Q93268;Q15604,<P276,Q171566,P276>,Q15585,<P3764,Q171610,P3764>,Q173126,<P1346,Q172983,<P20,Q160348,<P131,Q574443,<P131,Q6156,P131>,Q145238,<P138,Q81739,P131>,Q1796323,<P131,Q93268;6.0,1.0072328138333575,27.0,1.0072328138333575,6.0,1.0003308341447101,13.0,1.0003308341447101,7.0,1.0056582805223622,18.0,1.0837510237961248,8.0,1.2162778447659264,24.0,1.2162778447659264,46.0,1.2162778447659264,6.0,1.0112919920557446,24.0,1.2162778447659264,6.0,1.2162778447659264,7.0;13;4014
Degree and edge weight;Q10732;Q22965;Q10732,<P54,Q612017,P54>,Q1345927,<P54,Q162205,P54>,Q1674344,<P54,Q176850,P54>,Q2128378,<P54,Q666179,P54>,Q1359176,<P19,Q22965;21.0,1.1602086584929594,82.0,1.1602086584929594,13.0,1.1602086584929594,16.0,1.1602086584929594,16.0,1.1602086584929594,23.0,1.1602086584929594,16.0,1.1602086584929594,92.0,1.1602086584929594,10.0,1.1991716861887758,10.0;10;6546
Degree and edge weight;Q22384;Q28179;Q22384,<P47,Q21362,<P47,Q21457,P20>,Q2835315,<P108,Q3428619,<P407,Q8786,P361>,Q1338704,<P361,Q671198,P407>,Q3098385,<P31,Q651019,P31>,Q1062351,<P180,Q741098,<P361,Q51649,P921>,Q430269,<P31,Q567620,P50>,Q127154,<P31,Q3771738,P31>,Q625874,<P495,Q28179;21.0,1.093775594903121,27.0,1.093775594903121,25.0,1.0837510237961248,9.0,1.0212820394971913,5.0,1.0064216135937674,9.0,1.0287251723482806,3.0,1.0287251723482806,11.0,1.0064216135937674,3.0,2.0,9.0,2.0,3.0,1.0057887503259098,6.0,1.0287251723482806,14.0,1.003652095491188,5.0,2.0,5.0,1.010277038648926,5.0,2.0,6.0,2.0,6.0,1.0443389766465405,81.0;19;7998
Degree and edge weight;Q91968;Q99723;Q91968,<P19,Q536634,<P166,Q1411043,<P1027,Q166020,<P31,Q896375,P31>,Q488589,P108>,Q98885,<P106,Q1227195,P106>,Q96981,<P19,Q14947,P19>,Q99723;9.0,1.1991716861887758,52.0,1.0525134605230357,4.0,1.0002535265500756,6.0,2.0,18.0,2.0,6.0,1.0212820394971913,20.0,1.3147912303111853,25.0,1.3147912303111853,21.0,1.1991716861887758,73.0,1.1991716861887758,6.0;11;6060
Degree and edge weight;Q71521;Q66780;Q71521,P138>,Q1631992,<P138,Q123514,P138>,Q2631887,<P31,Q40112,<P1552,Q28474,P31>,Q1869697,<P279,Q1130265,P361>,Q1061108,P366>,Q4994812,<P366,Q897825,P361>,Q229297,<P361,Q1460420,P361>,Q390516,P361>,Q239001,<P361,Q846929,<P2283,Q1790086,<P279,Q13692,<P61,Q17518,<P19,Q493709,<P47,Q501147,P131>,Q66780;6.0,1.0112919920557446,4.0,1.0112919920557446,21.0,1.0112919920557446,3.0,2.0,18.0,1.0000961579396277,11.0,2.0,3.0,1.0211666076093124,8.0,1.0287251723482806,10.0,1.0036540017058504,4.0,1.0036540017058504,9.0,1.0287251723482806,5.0,1.0287251723482806,17.0,1.0287251723482806,19.0,1.0287251723482806,8.0,1.0287251723482806,5.0,1.0000768839913763,2.0,1.0211666076093124,4.0,1.009419030249297,8.0,1.1991716861887758,21.0,1.093775594903121,16.0,1.2162778447659264,4.0;22;4561
Degree and edge weight;Q69026;Q9626;Q69026,<P131,Q1727032,P131>,Q147606,<P190,Q766594,P19>,Q166635,<P102,Q9626;17.0,1.2162778447659264,46.0,1.2162778447659264,17.0,1.0084453781601597,20.0,1.1991716861887758,25.0,1.0300053013947772,2283.0;6;14082
Degree and edge weight;Q86639;Q78508;Q86639,<P20,Q4361,P19>,Q5662903,<P119,Q3339570,P119>,Q2710419,P161>,Q538266,<P750,Q1204187,P750>,Q470336,<P161,Q78508;6.0,1.0837510237961248,268.0,1.1991716861887758,6.0,1.008681325175017,24.0,1.008681325175017,9.0,1.107795380140505,34.0,1.0047958242885213,24.0,1.0047958242885213,28.0,1.107795380140505,101.0;9;10241
Degree and edge weight;Q7608;Q67533;Q7608,<P361,Q39484,P2408>,Q326909,<P2408,Q39847,P2408>,Q1216060,<P180,Q298912,<P138,Q310509,<P166,Q694769,P166>,Q447798,<P607,Q151005,P607>,Q1463701,<P607,Q686903,<P131,Q534792,P131>,Q697375,P19>,Q1539802,P22>,Q67533;9.0,1.0287251723482806,17.0,1.0001023001868725,23.0,1.0001023001868725,23.0,1.0001023001868725,12.0,1.0057887503259098,2.0,1.0112919920557446,16.0,1.0525134605230357,11.0,1.0525134605230357,31.0,1.0138787253523798,14.0,1.0138787253523798,12.0,1.0138787253523798,7.0,1.2162778447659264,32.0,1.2162778447659264,5.0,1.1991716861887758,11.0,1.0103979773791625,13.0;16;9093
Degree and edge weight;Q77192;Q87673;Q77192,P676>,Q149206,<P1001,Q32530,<P706,Q27509,P276>,Q770116,P607>,Q3085279,<P607,Q134114,<P276,Q193724,<P47,Q2007242,<P47,Q1797674,P47>,Q776426,P19>,Q87673;8.0,1.0013008856061518,5.0,1.0024439789985977,21.0,1.003578812127507,48.0,1.0072328138333575,4.0,1.0138787253523798,17.0,1.0138787253523798,39.0,1.0072328138333575,45.0,1.093775594903121,16.0,1.093775594903121,14.0,1.093775594903121,23.0,1.1991716861887758,8.0;12;8961
Degree and edge weight;Q85984;Q98413;Q85984,<P20,Q726498,<P131,Q735865,P20>,Q5340463,<P19,Q504762,P19>,Q1417322,<P102,Q302884,P102>,Q98413;9.0,1.0837510237961248,11.0,1.2162778447659264,22.0,1.0837510237961248,7.0,1.1991716861887758,15.0,1.1991716861887758,17.0,1.0300053013947772,168.0,1.0300053013947772,10.0;8;8988
Degree and edge weight;Q67662;Q91938;Q67662,P47>,Q68784,P20>,Q1387641,P161>,Q1823744,<P161,Q1713181,<P735,Q355713,<P407,Q106085,P2578>,Q922219,<P279,Q1377029,P279>,Q1319210,P2579>,Q106416,P172>,Q1619466,<P19,Q20785,<P47,Q21046,P19>,Q91938;12.0,1.093775594903121,12.0,1.0837510237961248,19.0,1.107795380140505,15.0,1.107795380140505,10.0,1.1368791326469125,39.0,1.0064216135937674,18.0,1.0000709535457606,9.0,1.0211666076093124,12.0,1.0211666076093124,11.0,1.0000635404887408,18.0,1.0033612918543846,5.0,1.1991716861887758,17.0,1.093775594903121,10.0,1.1991716861887758,9.0;15;6487
Degree and edge weight;Q20269;Q26707;Q20269,P131>,Q554941,<P131,Q1787549,P150>,Q48079,P131>,Q1596324,<P36,Q10765,P159>,Q1955109,P176>,Q796945,<P31,Q390573,<P527,Q570,P527>,Q159391,P279>,Q173904,<P279,Q27731,P279>,Q1137596,P624>,Q150115,P520>,Q2301237,<P138,Q382533,<P410,Q506249,P410>,Q57830,<P19,Q1365322,P131>,Q26707;4.0,1.2162778447659264,6.0,1.2162778447659264,8.0,1.033145048745086,47.0,1.2162778447659264,6.0,1.0068892715908992,14.0,1.015470414595335,5.0,1.0056652699761237,2.0,2.0,5.0,1.0127915475900258,24.0,1.0127915475900258,16.0,1.0211666076093124,3.0,1.0211666076093124,10.0,1.0211666076093124,5.0,1.0000402423095358,20.0,1.0003810311308152,10.0,1.0112919920557446,14.0,1.003911128883621,24.0,1.003911128883621,12.0,1.1991716861887758,5.0,1.2162778447659264,9.0;21;4633
Degree and edge weight;Q58293;Q65068;Q58293,<P102,Q602131,P102>,Q522437,<P40,Q1985090,P162>,Q5013909,<P57,Q4250213,<P166,Q2285851,<P31,Q708135,P31>,Q376834,P166>,Q477740,<P161,Q65068;8.0,1.0300053013947772,69.0,1.0300053013947772,9.0,1.0137067424295214,25.0,1.0093550661572979,18.0,1.0178000207141993,16.0,1.0525134605230357,5.0,2.0,20.0,2.0,12.0,1.0525134605230357,18.0,1.107795380140505,12.0;11;1652
Degree and edge weight;Q98792;Q28772;Q98792,P3373>,Q77875,<P40,Q74019,P22>,Q104806,<P20,Q1777944,P19>,Q107736,<P800,Q315764,<P31,Q1578744,<P279,Q6023295,P279>,Q1541002,P31>,Q817164,P119>,Q10007,<P53,Q9903,P921>,Q28772;6.0,1.016741859775037,11.0,1.0137067424295214,27.0,1.0103979773791625,19.0,1.0837510237961248,35.0,1.1991716861887758,9.0,1.0028057361811615,19.0,2.0,7.0,1.0211666076093124,16.0,1.0211666076093124,5.0,2.0,12.0,1.008681325175017,13.0,1.0029565389411061,39.0,1.003652095491188,3.0;14;3192
Degree and edge weight;Q816;Q25010;Q816,P915>,Q723679,<P2408,Q49832,<P361,Q26224,<P155,Q25860,<P155,Q25868,P361>,Q8083,P361>,Q83336,P361>,Q25010;1585.0,1.0032234089938172,41.0,1.0001023001868725,37.0,1.0287251723482806,17.0,1.0302656055969852,17.0,1.0302656055969852,15.0,1.0287251723482806,18.0,1.0287251723482806,16.0,1.0287251723482806,6.0;9;8510
Degree and edge weight;Q94265;Q35705;Q94265,P86>,Q387638,<P161,Q154519,P161>,Q1052836,<P161,Q167572,<P172,Q49297,P172>,Q35705;10.0,1.0108882981506118,39.0,1.107795380140505,35.0,1.107795380140505,29.0,1.107795380140505,13.0,1.0033612918543846,44.0,1.0033612918543846,11.0;7;1670
Degree and edge weight;Q35680;Q53232;Q35680,<P279,Q1157178,P279>,Q36096,P364>,Q947596,<P166,Q844804,P166>,Q928941,<P161,Q970863,<P19,Q53224,<P47,Q53232;3.0,1.0211666076093124,15.0,1.0211666076093124,10.0,1.029744149986053,8.0,1.0525134605230357,65.0,1.0525134605230357,28.0,1.107795380140505,36.0,1.1991716861887758,33.0,1.093775594903121,19.0;9;6662
