sep=;
Variations;Start node;End node;Path;Weight;Path length;Search duration
Degree and edge weight;Q51132;Q42160;Q51132,<P735,Q1158906,P735>,Q147676,P180>,Q10147,<P180,Q561486,<P19,Q208893,<P190,Q1371372,P190>,Q42160;5.0,1.0998143516737207,1057.0,1.0998143516737207,8.0,1.006631396691035,32.0,1.006631396691035,10.0,1.3253453251250482,45.0,1.0360859946133127,20.0,1.0360859946133127,14.0;8;2011
Degree and edge weight;Q87585;Q44297;Q87585,P3373>,Q92185,<P26,Q542773,<P119,Q879697,P119>,Q213630,<P20,Q451601,P20>,Q586924,<P40,Q1273490,<P735,Q1465588,P735>,Q44297;22.0,1.0328472489419007,21.0,1.0160619469026548,17.0,1.0125769526741055,11.0,1.0125769526741055,28.0,1.1566323585994613,9.0,1.1566323585994613,13.0,1.0256011927664486,13.0,1.0998143516737207,94.0,1.0998143516737207,8.0;10;2558
Degree and edge weight;Q95714;Q23810;Q95714,<P19,Q550977,P20>,Q1416129,<P19,Q55425,P19>,Q60337,<P39,Q896878,P39>,Q72607,<P166,Q1299116,P166>,Q154855,<P166,Q840941,P166>,Q445815,<P802,Q23810;15.0,1.3253453251250482,9.0,1.1566323585994613,6.0,1.3253453251250482,61.0,1.3253453251250482,10.0,1.029264140053867,16.0,1.029264140053867,9.0,1.0731338976529434,13.0,1.0731338976529434,23.0,1.0731338976529434,11.0,1.0731338976529434,18.0,1.0024721046556369,35.0;12;966
Degree and edge weight;Q74450;Q10851;Q74450,<P937,Q8909,P361>,Q8984,<P31,Q107425,P31>,Q340338,P706>,Q9197,<P16,Q313301,P16>,Q10851;16.0,1.0606031165833012,7.0,1.0423316660253943,4.0,2.0,105.0,2.0,7.0,1.0065034628703347,19.0,1.0020180838784147,193.0,1.0020180838784147,7.0;8;3087
Degree and edge weight;Q65944;Q71474;Q65944,<P607,Q58738,P27>,Q191318,<P119,Q875626,P119>,Q78936,P25>,Q124493,<P26,Q100322,P161>,Q886654,<P161,Q71474;20.0,1.0199663332050788,5.0,1.3856579453636013,11.0,1.0125769526741055,16.0,1.0125769526741055,24.0,1.0069132358599462,17.0,1.0160619469026548,21.0,1.1394940361677568,14.0,1.1394940361677568,22.0;9;471
Degree and edge weight;Q64053;Q63033;Q64053,<P31,Q1288520,P31>,Q921505,P19>,Q64573,<P69,Q1316546,<P112,Q260047,<P101,Q22688,P793>,Q707758,<P161,Q72246,P161>,Q822177,<P161,Q63033;7.0,2.0,13.0,2.0,17.0,1.3253453251250482,11.0,1.0718141592920354,4.0,1.0040457868410928,17.0,1.0087370142362446,5.0,1.0025115429011158,35.0,1.1394940361677568,13.0,1.1394940361677568,12.0,1.1394940361677568,19.0;11;784
Degree and edge weight;Q79282;Q25878;Q79282,<P131,Q61143,<P47,Q61289,<P36,Q80012,P20>,Q432924,<P166,Q865039,P166>,Q275258,<P735,Q1094218,P735>,Q25878;3.0,1.2925711812235474,20.0,1.331686225471335,19.0,1.0126558291650636,23.0,1.1566323585994613,20.0,1.0731338976529434,61.0,1.0731338976529434,10.0,1.0998143516737207,107.0,1.0998143516737207,8.0;9;2686
Degree and edge weight;Q24048;Q90423;Q24048,<P19,Q817278,<P131,Q35581,P131>,Q27969,<P1889,Q27927,<P279,Q1483354,P279>,Q36831,P1412>,Q8462,<P97,Q166382,P39>,Q335628,<P20,Q868332,P20>,Q1010336,P40>,Q62999,P22>,Q248335,P22>,Q520301,<P735,Q1182214,P735>,Q90423;4.0,1.3253453251250482,5.0,1.2925711812235474,145.0,1.2925711812235474,12.0,1.0030328972681801,4.0,1.0386658330126972,9.0,1.0386658330126972,8.0,1.141864178530204,16.0,1.001335128895729,25.0,1.029264140053867,4.0,1.1566323585994613,7.0,1.1566323585994613,7.0,1.0256011927664486,14.0,1.018825509811466,9.0,1.018825509811466,10.0,1.0998143516737207,10.0,1.0998143516737207,15.0;17;2084
Degree and edge weight;Q93626;Q81025;Q93626,<P131,Q269353,P36>,Q32108,<P47,Q29169,P131>,Q3799,P36>,Q798431,<P38,Q191511,P38>,Q1152126,<P163,Q163333,<P180,Q725356,<P279,Q1424805,P279>,Q1265761,P180>,Q103037,<P180,Q335992,P180>,Q1219357,<P180,Q81025;2.0,1.2925711812235474,9.0,1.0126558291650636,20.0,1.331686225471335,22.0,1.2925711812235474,25.0,1.0126558291650636,5.0,1.0007820315505964,9.0,1.0007820315505964,8.0,1.0005078876490958,9.0,1.006631396691035,9.0,1.0386658330126972,31.0,1.0386658330126972,18.0,1.006631396691035,10.0,1.006631396691035,8.0,1.006631396691035,16.0,1.006631396691035,6.0;16;940
Degree and edge weight;Q73096;Q78069;Q73096,<P485,Q880794,<P31,Q856234,<P361,Q136822,P69>,Q268669,<P102,Q743390,P102>,Q984444,<P106,Q644687,P106>,Q78069;16.0,1.0009994228549441,17.0,2.0,34.0,1.0423316660253943,15.0,1.0718141592920354,16.0,1.0501616006156214,17.0,1.0501616006156214,9.0,1.4119863409003464,1233.0,1.4119863409003464,6.0;9;3375
Degree and edge weight;Q920;Q51452;Q920,<P166,Q1379623,P166>,Q364153,<P20,Q228863,P47>,Q817375,P190>,Q690926,<P47,Q713334,P190>,Q51470,P47>,Q51417,<P47,Q51452;12.0,1.0731338976529434,29.0,1.0731338976529434,12.0,1.1566323585994613,10.0,1.331686225471335,21.0,1.0360859946133127,34.0,1.331686225471335,25.0,1.0360859946133127,17.0,1.331686225471335,17.0,1.331686225471335,17.0;10;1537
Degree and edge weight;Q71857;Q7147;Q71857,<P47,Q72233,P19>,Q916434,<P54,Q1082282,P54>,Q370838,<P19,Q157876,P190>,Q545359,<P190,Q7132,<P131,Q12121,P131>,Q7147;18.0,1.331686225471335,24.0,1.3253453251250482,15.0,1.220490573297422,18.0,1.220490573297422,18.0,1.3253453251250482,18.0,1.0360859946133127,45.0,1.0360859946133127,8.0,1.2925711812235474,264.0,1.2925711812235474,4.0;10;3147
Degree and edge weight;Q57796;Q62933;Q57796,<P102,Q1254278,P102>,Q550570,<P69,Q746153,P69>,Q315662,<P102,Q1539301,P102>,Q265034,<P166,Q93642,P166>,Q328958,<P19,Q637555,P551>,Q77159,<P19,Q3933,P19>,Q62933;8.0,1.0501616006156214,6.0,1.0501616006156214,7.0,1.0718141592920354,26.0,1.0718141592920354,7.0,1.0501616006156214,13.0,1.0501616006156214,10.0,1.0731338976529434,9.0,1.0731338976529434,6.0,1.3253453251250482,30.0,1.0064813389765295,5.0,1.3253453251250482,314.0,1.3253453251250482,12.0;13;3171
Degree and edge weight;Q51816;Q5075;Q51816,P190>,Q52978,<P190,Q995055,<P131,Q778561,<P36,Q190774,P19>,Q722572,<P54,Q1264207,P54>,Q530033,<P19,Q178168,<P190,Q15379,P36>,Q5075;17.0,1.0360859946133127,21.0,1.0360859946133127,10.0,1.2925711812235474,9.0,1.0126558291650636,21.0,1.3253453251250482,13.0,1.220490573297422,15.0,1.220490573297422,19.0,1.3253453251250482,39.0,1.0360859946133127,10.0,1.0126558291650636,41.0;11;2115
Degree and edge weight;Q58111;Q10474;Q58111,<P47,Q58060,P131>,Q337888,P190>,Q377929,<P47,Q1094901,<P47,Q247321,P131>,Q1030565,<P708,Q659000,<P417,Q232039,<P19,Q177280,P150>,Q10474;22.0,1.331686225471335,28.0,1.2925711812235474,8.0,1.0360859946133127,19.0,1.331686225471335,8.0,1.331686225471335,7.0,1.2925711812235474,5.0,1.0013505194305503,13.0,1.0016246633320507,22.0,1.3253453251250482,10.0,1.0888851481338977,73.0;11;2438
Degree and edge weight;Q51086;Q29358;Q51086,<P131,Q201176,P150>,Q2166,<P31,Q590080,P31>,Q2120,P527>,Q1581567,<P527,Q2168,P1750>,Q668036,P735>,Q500553,<P1344,Q1004957,P155>,Q923912,P1344>,Q494685,<P19,Q484191,P19>,Q981619,<P641,Q29358;3.0,1.2925711812235474,11.0,1.0888851481338977,23.0,2.0,17.0,2.0,23.0,1.0243353212774144,8.0,1.0243353212774144,8.0,1.0004376683339746,9.0,1.0998143516737207,17.0,1.0817929973066565,7.0,1.041670834936514,6.0,1.0817929973066565,9.0,1.3253453251250482,19.0,1.3253453251250482,6.0,1.113674490188534,65.0;15;2307
Degree and edge weight;Q61456;Q63386;Q61456,P58>,Q442459,<P161,Q1334575,P161>,Q1314584,<P161,Q763279,P161>,Q886769,<P58,Q172584,<P20,Q180898,<P131,Q6173,P131>,Q427095,P20>,Q63386;21.0,1.017391304347826,30.0,1.1394940361677568,6.0,1.1394940361677568,13.0,1.1394940361677568,10.0,1.1394940361677568,10.0,1.017391304347826,26.0,1.1566323585994613,16.0,1.2925711812235474,53.0,1.2925711812235474,5.0,1.1566323585994613,10.0;11;1718
Degree and edge weight;Q48778;Q89555;Q48778,<P131,Q28308,P131>,Q28475,P19>,Q882579,<P69,Q968559,P69>,Q7421,<P101,Q750446,P101>,Q902463,<P166,Q1164466,P166>,Q1336954,<P463,Q414188,P463>,Q89555;3.0,1.2925711812235474,20.0,1.2925711812235474,4.0,1.3253453251250482,10.0,1.0718141592920354,41.0,1.0718141592920354,8.0,1.0087370142362446,5.0,1.0087370142362446,15.0,1.0731338976529434,19.0,1.0731338976529434,9.0,1.0518228164678722,624.0,1.0518228164678722,7.0;12;3269
Degree and edge weight;Q29709;Q23292;Q29709,<P279,Q204390,<P186,Q160066,<P366,Q133235,P2822>,Q152079,<P279,Q1128255,P279>,Q185252,P1269>,Q1340555,<P279,Q863404,P279>,Q35509,P31>,Q23292;4.0,1.0386658330126972,9.0,1.0051683339746056,12.0,1.0025365525202001,13.0,1.0000019238168527,9.0,1.0386658330126972,2.0,1.0386658330126972,4.0,1.003141592920354,7.0,1.0386658330126972,20.0,1.0386658330126972,475.0,2.0,4.0;11;3223
Degree and edge weight;Q48990;Q80480;Q48990,<P184,Q331067,<P19,Q161994,P19>,Q1366574,P86>,Q1211800,<P57,Q664373,P161>,Q690072,<P161,Q469557,P138>,Q149176,<P156,Q149185,<P138,Q124025,<P19,Q69274,P190>,Q80480;38.0,1.0031146594844171,29.0,1.3253453251250482,16.0,1.3253453251250482,16.0,1.016235090419392,17.0,1.0177856868026165,29.0,1.1394940361677568,11.0,1.1394940361677568,19.0,1.0215371296652558,9.0,1.0405540592535591,9.0,1.0215371296652558,9.0,1.3253453251250482,19.0,1.0360859946133127,12.0;13;2205
Degree and edge weight;Q70246;Q99479;Q70246,<P106,Q131062,P106>,Q929690,<P20,Q131429,P19>,Q464479,P26>,Q86560,<P19,Q146342,P19>,Q99479;6.0,1.4119863409003464,64.0,1.4119863409003464,8.0,1.1566323585994613,24.0,1.3253453251250482,16.0,1.0160619469026548,14.0,1.3253453251250482,91.0,1.3253453251250482,6.0;8;2203
Degree and edge weight;Q50653;Q13633;Q50653,<P361,Q1521081,P361>,Q487221,<P31,Q726611,P31>,Q27994,<P31,Q115518,P31>,Q1155745,<P138,Q949505,P138>,Q138165,<P155,Q138162,<P138,Q626655,P706>,Q1368807,P190>,Q1401508,<P131,Q13010,<P47,Q13633;4.0,1.0423316660253943,10.0,1.0423316660253943,5.0,2.0,7.0,2.0,6.0,2.0,7.0,2.0,8.0,1.0215371296652558,12.0,1.0215371296652558,9.0,1.041670834936514,8.0,1.0215371296652558,10.0,1.0065034628703347,6.0,1.0360859946133127,4.0,1.2925711812235474,26.0,1.331686225471335,23.0;15;487
Degree and edge weight;Q28837;Q80208;Q28837,P106>,Q463891,<P737,Q710735,<P19,Q179665,<P421,Q6773,P421>,Q170366,P19>,Q543191,<P27,Q83311,P840>,Q1515696,<P2408,Q25335,P361>,Q223821,P361>,Q80208;16.0,1.4119863409003464,15.0,1.0032983839938439,8.0,1.3253453251250482,20.0,1.1286841092727973,53.0,1.1286841092727973,24.0,1.3253453251250482,6.0,1.3856579453636013,14.0,1.0097979992304733,15.0,1.000311658330127,17.0,1.0423316660253943,16.0,1.0423316660253943,5.0;12;2368
Degree and edge weight;Q77873;Q75216;Q77873,<P22,Q77858,P3373>,Q123875,<P40,Q247817,<P119,Q321819,P119>,Q67196,<P20,Q522541,P20>,Q72141,<P1066,Q75216;14.0,1.018825509811466,16.0,1.0328472489419007,16.0,1.0256011927664486,11.0,1.0125769526741055,33.0,1.0125769526741055,25.0,1.1566323585994613,56.0,1.1566323585994613,24.0,1.0038899576760292,16.0;9;1525
Degree and edge weight;Q13072;Q90502;Q13072,<P131,Q721535,<P31,Q1153408,P31>,Q201086,P131>,Q1141736,P20>,Q1226322,<P735,Q499249,P735>,Q90502;3.0,1.2925711812235474,12.0,2.0,57.0,2.0,17.0,1.2925711812235474,7.0,1.1566323585994613,13.0,1.0998143516737207,1263.0,1.0998143516737207,7.0;8;3369
Degree and edge weight;Q15431;Q13663;Q15431,P159>,Q204022,<P127,Q841263,P176>,Q205412,<P516,Q152323,P279>,Q233154,<P279,Q174174,P516>,Q1274425,<P607,Q169072,P361>,Q155801,P463>,Q472974,<P20,Q1525863,<P131,Q238629,P47>,Q13984,P131>,Q13663;15.0,1.0264794151596768,6.0,1.009128510965756,18.0,1.0107195075028856,5.0,1.0004655636783377,6.0,1.0386658330126972,4.0,1.0386658330126972,20.0,1.0004655636783377,4.0,1.0199663332050788,10.0,1.0423316660253943,6.0,1.0518228164678722,7.0,1.1566323585994613,4.0,1.2925711812235474,37.0,1.331686225471335,35.0,1.2925711812235474,4.0;15;1599
Degree and edge weight;Q92292;Q81474;Q92292,<P19,Q243337,P19>,Q84649,<P735,Q617272,P735>,Q269338,<P20,Q275862,<P131,Q244512,<P47,Q273529,<P47,Q225189,P131>,Q919752,P190>,Q99954,P190>,Q81728,<P47,Q81474;8.0,1.3253453251250482,16.0,1.3253453251250482,4.0,1.0998143516737207,12.0,1.0998143516737207,9.0,1.1566323585994613,15.0,1.2925711812235474,30.0,1.331686225471335,29.0,1.331686225471335,31.0,1.2925711812235474,6.0,1.0360859946133127,22.0,1.0360859946133127,30.0,1.331686225471335,18.0;13;2550
Degree and edge weight;Q14037;Q4642;Q14037,<P31,Q878367,<P279,Q595871,P397>,Q634,<P279,Q400144,P279>,Q2199,P31>,Q596,P155>,Q3002,<P156,Q3009,<P138,Q125046,P674>,Q397041,<P674,Q955856,<P735,Q4642;2.0,2.0,100.0,1.0386658330126972,19.0,1.0006829549826857,16.0,1.0386658330126972,6.0,1.0386658330126972,9.0,2.0,10.0,1.041670834936514,10.0,1.0405540592535591,10.0,1.0215371296652558,24.0,1.0026904578684108,15.0,1.0026904578684108,4.0,1.0998143516737207,189.0;13;3051
Degree and edge weight;Q65132;Q59919;Q65132,P47>,Q65004,<P47,Q65316,P1321>,Q117407,<P22,Q123692,<P69,Q4032,P69>,Q251878,<P102,Q452670,P710>,Q49103,P607>,Q694993,P520>,Q631148,<P138,Q431981,P1990>,Q185228,<P1990,Q1313107,<P171,Q1144699,<P171,Q208777,P171>,Q906864,P171>,Q670598,P171>,Q148819,P171>,Q59919;18.0,1.331686225471335,29.0,1.331686225471335,20.0,1.0010263562908812,9.0,1.018825509811466,15.0,1.0718141592920354,22.0,1.0718141592920354,8.0,1.0501616006156214,9.0,1.0116121585225086,23.0,1.0199663332050788,12.0,1.0010513659099654,10.0,1.0215371296652558,5.0,1.000971527510581,13.0,1.000971527510581,5.0,1.044128510965756,11.0,1.044128510965756,13.0,1.044128510965756,10.0,1.044128510965756,8.0,1.044128510965756,58.0,1.044128510965756,3.0;20;2964
Degree and edge weight;Q82831;Q9990;Q82831,<P19,Q214173,P131>,Q277540,P36>,Q901198,<P31,Q8432,P31>,Q42211,P710>,Q1127353,<P361,Q1136575,<P361,Q41866,P50>,Q187719,<P31,Q188889,P279>,Q864135,<P527,Q204,P2820>,Q226183,<P1889,Q28827,<P361,Q912455,P361>,Q9990;7.0,1.3253453251250482,49.0,1.2925711812235474,9.0,1.0126558291650636,5.0,2.0,12.0,2.0,6.0,1.0116121585225086,5.0,1.0423316660253943,8.0,1.0423316660253943,20.0,1.0082983839938437,5.0,2.0,8.0,1.0386658330126972,7.0,1.0243353212774144,7.0,1.0000067333589842,7.0,1.0030328972681801,5.0,1.0423316660253943,5.0,1.0423316660253943,7.0;17;638
Degree and edge weight;Q93373;Q35585;Q93373,P3373>,Q442756,P26>,Q735831,<P53,Q691626,<P17,Q426025,<P37,Q15085,<P31,Q34770,P31>,Q35585;42.0,1.0328472489419007,48.0,1.0160619469026548,25.0,1.0072681800692573,5.0,1.3971017699115045,14.0,1.0040563678337822,4.0,2.0,2548.0,2.0,1.0;8;3436
Degree and edge weight;Q27325;Q34718;Q27325,P176>,Q697049,<P176,Q27392,<P159,Q537692,<P190,Q564827,P159>,Q1518643,P1027>,Q1498089,P166>,Q1395376,<P279,Q7368,P1582>,Q48298,<P186,Q82025,P527>,Q34718;10.0,1.0107195075028856,2.0,1.0107195075028856,19.0,1.0264794151596768,12.0,1.0360859946133127,41.0,1.0264794151596768,4.0,1.0004338207002694,22.0,1.0731338976529434,2.0,1.0386658330126972,22.0,1.0001077337437476,8.0,1.0051683339746056,6.0,1.0243353212774144,25.0;12;1010
Degree and edge weight;Q68970;Q43761;Q68970,<P81,Q22910,P81>,Q68611,<P131,Q42135,P127>,Q491655,<P31,Q1268865,P31>,Q171699,<P131,Q51685,P740>,Q1094923,<P452,Q1311064,<P279,Q213441,P527>,Q265196,<P131,Q263163,<P31,Q253270,P31>,Q262879,P19>,Q43761;6.0,1.0058570604078492,55.0,1.0058570604078492,7.0,1.2925711812235474,13.0,1.009128510965756,4.0,2.0,26.0,2.0,5.0,1.2925711812235474,35.0,1.0060455944594076,4.0,1.004775875336668,3.0,1.0386658330126972,38.0,1.0243353212774144,6.0,1.2925711812235474,8.0,2.0,20.0,2.0,9.0,1.3253453251250482,9.0;16;1884
Degree and edge weight;Q39523;Q56729;Q39523,P47>,Q39346,<P47,Q39711,P19>,Q981953,<P69,Q1401524,P69>,Q1503,<P1412,Q947858,P279>,Q289309,P279>,Q35936,<P31,Q34770,P31>,Q56729;10.0,1.331686225471335,13.0,1.331686225471335,13.0,1.3253453251250482,8.0,1.0718141592920354,38.0,1.0718141592920354,16.0,1.141864178530204,3.0,1.0386658330126972,4.0,1.0386658330126972,2.0,2.0,2548.0,2.0,1.0;11;3453
Degree and edge weight;Q86834;Q29706;Q86834,<P101,Q7867,P101>,Q1359916,<P69,Q1135990,P69>,Q561255,P57>,Q630603,<P161,Q451817,<P19,Q34966,P131>,Q29706;10.0,1.0087370142362446,213.0,1.0087370142362446,10.0,1.0718141592920354,42.0,1.0718141592920354,29.0,1.0177856868026165,17.0,1.1394940361677568,14.0,1.3253453251250482,28.0,1.2925711812235474,3.0;9;2089
Degree and edge weight;Q86138;Q57545;Q86138,P3373>,Q72921,<P119,Q22720,<P417,Q161775,P417>,Q583251,P119>,Q1097091,P112>,Q687562,P611>,Q549765,<P27,Q1027,P27>,Q57545;32.0,1.0328472489419007,34.0,1.0125769526741055,22.0,1.0016246633320507,31.0,1.0016246633320507,9.0,1.0125769526741055,11.0,1.0040457868410928,15.0,1.0029953828395537,9.0,1.3856579453636013,197.0,1.3856579453636013,4.0;10;3086
Degree and edge weight;Q94370;Q61402;Q94370,<P108,Q895560,P108>,Q1044263,P58>,Q1196951,<P161,Q89446,P161>,Q1390192,<P344,Q75518,<P410,Q155435,P410>,Q61402;21.0,1.0401308195459793,24.0,1.0401308195459793,14.0,1.017391304347826,16.0,1.1394940361677568,13.0,1.1394940361677568,13.0,1.0095132743362831,11.0,1.0040361677568295,29.0,1.0040361677568295,11.0;9;340
Degree and edge weight;Q3476;Q45087;Q3476,P190>,Q52279,P131>,Q1058770,P20>,Q311835,P527>,Q207782,<P527,Q133337,<P39,Q357829,P39>,Q284747,<P19,Q1026347,P19>,Q768229,<P106,Q401642,P106>,Q45087;115.0,1.0360859946133127,22.0,1.2925711812235474,5.0,1.1566323585994613,8.0,1.0243353212774144,10.0,1.0243353212774144,13.0,1.029264140053867,22.0,1.029264140053867,7.0,1.3253453251250482,7.0,1.3253453251250482,6.0,1.4119863409003464,6.0,1.4119863409003464,10.0;12;620
Degree and edge weight;Q21600;Q7590;Q21600,P47>,Q21492,<P47,Q21229,P150>,Q1398477,<P150,Q21346,<P190,Q328777,P131>,Q22709,<P137,Q664399,<P452,Q7590;18.0,1.331686225471335,22.0,1.331686225471335,20.0,1.0888851481338977,34.0,1.0888851481338977,23.0,1.0360859946133127,25.0,1.2925711812235474,5.0,1.0115419392073874,8.0,1.004775875336668,97.0;9;2205
Degree and edge weight;Q82038;Q21036;Q82038,<P131,Q728152,P47>,Q928352,P131>,Q569838,P740>,Q1285042,<P138,Q8060,P180>,Q1219263,<P180,Q140,P171>,Q192492,<P105,Q68947,P105>,Q1492654,<P171,Q21036;3.0,1.2925711812235474,21.0,1.331686225471335,12.0,1.2925711812235474,5.0,1.0060455944594076,3.0,1.0215371296652558,17.0,1.006631396691035,9.0,1.006631396691035,50.0,1.044128510965756,2.0,1.0673162754905734,522.0,1.0673162754905734,3.0,1.044128510965756,5.0;12;3256
Degree and edge weight;Q92636;Q92746;Q92636,P178>,Q616360,P1414>,Q1332915,<P277,Q83303,<P178,Q92746;14.0,1.004618122354752,11.0,1.0004530588687957,8.0,1.002312427856868,34.0,1.004618122354752,27.0;5;281
Degree and edge weight;Q45296;Q50880;Q45296,<P19,Q278942,P47>,Q243750,<P47,Q300957,P19>,Q699740,<P1962,Q243201,<P26,Q36450,P40>,Q699473,<P19,Q1245637,<P131,Q50880;5.0,1.3253453251250482,35.0,1.331686225471335,17.0,1.331686225471335,20.0,1.3253453251250482,8.0,1.000181800692574,25.0,1.0160619469026548,43.0,1.0256011927664486,22.0,1.3253453251250482,7.0,1.2925711812235474,23.0;10;1055
Degree and edge weight;Q86820;Q79153;Q86820,<P69,Q1246977,P69>,Q1048480,<P135,Q180902,P135>,Q60128,<P136,Q156035,P101>,Q125462,<P20,Q68965,P20>,Q79153;16.0,1.0718141592920354,18.0,1.0718141592920354,21.0,1.0058676414005387,45.0,1.0058676414005387,23.0,1.0944113120430936,17.0,1.0087370142362446,13.0,1.1566323585994613,154.0,1.1566323585994613,7.0;9;3035
Degree and edge weight;Q32984;Q46128;Q32984,<P641,Q5849,P641>,Q1372070,<P735,Q1372055,P735>,Q1372060,<P1344,Q9672,P1344>,Q46128;1.0,1.113674490188534,1613.0,1.113674490188534,13.0,1.0998143516737207,9.0,1.0998143516737207,6.0,1.0817929973066565,1688.0,1.0817929973066565,4.0;7;3411
Degree and edge weight;Q25817;Q68771;Q25817,<P184,Q441223,P61>,Q1442189,<P279,Q246672,P279>,Q207961,P31>,Q811339,P279>,Q146890,<P279,Q36794,P180>,Q960157,<P180,Q190940,<P279,Q184753,P509>,Q101772,<P3373,Q68771;14.0,1.0031146594844171,27.0,1.026201423624471,3.0,1.0386658330126972,44.0,1.0386658330126972,13.0,2.0,10.0,1.0386658330126972,3.0,1.0386658330126972,27.0,1.006631396691035,15.0,1.006631396691035,3.0,1.0386658330126972,4.0,1.012475952289342,20.0,1.0328472489419007,23.0;13;1708
Degree and edge weight;Q58082;Q78236;Q58082,<P69,Q1324001,P69>,Q1396586,<P102,Q767010,P102>,Q290301,P161>,Q624974,<P136,Q53094,P136>,Q969860,<P136,Q145806,P106>,Q1555182,P161>,Q1215712,<P344,Q124954,<P19,Q27576,P19>,Q116860,<P184,Q76622,P184>,Q78236;9.0,1.0718141592920354,13.0,1.0718141592920354,10.0,1.0501616006156214,12.0,1.0501616006156214,13.0,1.1394940361677568,10.0,1.0944113120430936,27.0,1.0944113120430936,13.0,1.0944113120430936,4.0,1.4119863409003464,7.0,1.1394940361677568,18.0,1.0095132743362831,23.0,1.3253453251250482,21.0,1.3253453251250482,8.0,1.0031146594844171,30.0,1.0031146594844171,11.0;16;2569
Degree and edge weight;Q84778;Q72629;Q84778,<P31,Q4022,P31>,Q813008,<P403,Q178741,P706>,Q668343,<P186,Q11254,P186>,Q843252,<P527,Q1517781,<P279,Q25364,P171>,Q182978,P171>,Q72629;3.0,2.0,13016.0,2.0,6.0,1.0089688341669873,6.0,1.0065034628703347,12.0,1.0051683339746056,29.0,1.0051683339746056,4.0,1.0243353212774144,5.0,1.0386658330126972,12.0,1.044128510965756,6.0,1.044128510965756,5.0;11;1085
Degree and edge weight;Q74265;Q74241;Q74265,<P131,Q488229,P47>,Q48909,<P47,Q123855,P131>,Q1301863,<P31,Q145992,<P171,Q26782,P171>,Q1072578,<P141,Q11394,P141>,Q74241;8.0,1.2925711812235474,27.0,1.331686225471335,25.0,1.331686225471335,23.0,1.2925711812235474,4.0,2.0,5.0,1.044128510965756,9.0,1.044128510965756,4.0,1.019564255482878,1720.0,1.019564255482878,3.0;10;3414
Degree and edge weight;Q11387;Q84784;Q11387,P31>,Q13997,<P61,Q555282,<P19,Q1495967,<P131,Q8726,P131>,Q1318656,<P31,Q4022,P31>,Q84784;229.0,2.0,3.0,1.026201423624471,10.0,1.3253453251250482,6.0,1.2925711812235474,29.0,1.2925711812235474,4.0,2.0,13016.0,2.0,2.0;8;3608
Degree and edge weight;Q49788;Q5002;Q49788,P155>,Q49794,P156>,Q49834,<P136,Q182659,P136>,Q442797,P161>,Q426427,<P161,Q89481,P161>,Q1168853,<P57,Q86619,<P19,Q674455,P19>,Q589273,<P20,Q726751,<P131,Q115438,P131>,Q5002;9.0,1.041670834936514,11.0,1.0405540592535591,15.0,1.0944113120430936,56.0,1.0944113120430936,11.0,1.1394940361677568,21.0,1.1394940361677568,13.0,1.1394940361677568,17.0,1.0177856868026165,16.0,1.3253453251250482,11.0,1.3253453251250482,6.0,1.1566323585994613,7.0,1.2925711812235474,24.0,1.2925711812235474,5.0;14;1796
Degree and edge weight;Q60466;Q75331;Q60466,<P1441,Q162371,<P161,Q162578,P161>,Q616301,<P57,Q345994,<P166,Q1535550,P166>,Q945766,P162>,Q1396056,<P57,Q279894,<P734,Q403433,P734>,Q1309250,<P1412,Q1247932,P1412>,Q65938,<P19,Q544908,P19>,Q75331;2.0,1.002805886879569,58.0,1.1394940361677568,13.0,1.1394940361677568,17.0,1.0177856868026165,13.0,1.0731338976529434,4.0,1.0731338976529434,17.0,1.0133282031550597,7.0,1.0177856868026165,8.0,1.0122046941131204,29.0,1.0122046941131204,15.0,1.141864178530204,5.0,1.141864178530204,16.0,1.3253453251250482,26.0,1.3253453251250482,8.0;15;2199
Degree and edge weight;Q15796;Q35476;Q15796,<P800,Q1133471,<P180,Q7560,P180>,Q1125200,<P793,Q189539,<P1552,Q35120,P31>,Q1260632,P279>,Q694975,P279>,Q128093,<P361,Q1076968,<P366,Q202255,P1056>,Q35476;5.0,1.0046681415929204,9.0,1.006631396691035,73.0,1.006631396691035,22.0,1.0025115429011158,20.0,1.000308772604848,14.0,2.0,7.0,1.0386658330126972,5.0,1.0386658330126972,5.0,1.0423316660253943,11.0,1.0025365525202001,4.0,1.0015390534821085,23.0;12;1432
Degree and edge weight;Q47489;Q96972;Q47489,<P19,Q81882,P19>,Q531008,<P106,Q355242,P106>,Q563184,<P19,Q503409,P131>,Q801278,P197>,Q316403,<P1192,Q265582,P1192>,Q821022,<P131,Q3974,P19>,Q96972;18.0,1.3253453251250482,62.0,1.3253453251250482,5.0,1.4119863409003464,16.0,1.4119863409003464,6.0,1.3253453251250482,13.0,1.2925711812235474,5.0,1.0054193920738745,11.0,1.0010378991919968,9.0,1.0010378991919968,14.0,1.2925711812235474,243.0,1.3253453251250482,6.0;12;3110
