sep=;
Variations;Start node;End node;Path;Weight;Path length;Search duration
Degree;Q77873;Q75216;Q77873,<P22,Q77858,P3373>,Q123875,<P40,Q247817,<P119,Q321819,P119>,Q67196,<P20,Q522541,P20>,Q72141,<P1066,Q75216;17.0,1.0077956412457088,19.0,1.0145163726967001,18.0,1.009869486968402,12.0,1.0060728736075106,36.0,1.0060728736075106,28.0,1.0505425453653752,71.0,1.0505425453653752,29.0,1.0011166187907237,20.0;9;12976
Degree;Q13072;Q90502;Q13072,<P131,Q721535,<P31,Q1153408,P31>,Q74292,P131>,Q450443,P19>,Q1360477,P112>,Q155228,<P31,Q1478378,P31>,Q911963,P69>,Q87092,<P19,Q13298,P19>,Q90502;4.0,1.1669304587332725,13.0,2.0,60.0,2.0,12.0,1.1669304587332725,8.0,1.1331355531422966,11.0,1.0015811103131786,9.0,2.0,9.0,2.0,4.0,1.0442079231766273,12.0,1.1331355531422966,2128.0,1.1331355531422966,8.0;12;26087
Degree;Q15431;Q13663;Q15431,<P47,Q15437,P19>,Q313826,<P1344,Q1071704,<P1923,Q991519,P54>,Q928313,<P54,Q183269,P54>,Q1373223,<P19,Q1947594,P36>,Q2605358,P131>,Q1654791,P20>,Q3470324,<P19,Q13984,P131>,Q13663;23.0,1.0490803221116793,22.0,1.1331355531422966,49.0,1.0213581806557837,12.0,1.0005900564001962,8.0,1.1060869955510404,11.0,1.1060869955510404,13.0,1.1060869955510404,12.0,1.1331355531422966,12.0,1.003840292860646,9.0,1.1669304587332725,5.0,1.0505425453653752,13.0,1.1331355531422966,44.0,1.1669304587332725,5.0;14;16156
Degree;Q92292;Q81474;Q92292,<P19,Q243337,P190>,Q69612,P19>,Q1665761,P86>,Q1171062,<P161,Q3515172,P161>,Q1661961,<P161,Q696981,P161>,Q3878026,<P161,Q3874482,<P19,Q81474;9.0,1.1331355531422966,22.0,1.004377583549359,30.0,1.1331355531422966,23.0,1.0074465336649618,17.0,1.0682913105163596,15.0,1.0682913105163596,38.0,1.0682913105163596,31.0,1.0682913105163596,7.0,1.0682913105163596,13.0,1.1331355531422966,31.0;11;6842
Degree;Q14037;Q4642;Q14037,<P31,Q878367,P31>,Q12176,<P706,Q817157,P706>,Q3427,P138>,Q262629,P375>,Q54391,<P137,Q666916,P108>,Q5994101,<P106,Q2267418,P106>,Q6758371,<P735,Q4642;2.0,2.0,304.0,2.0,11.0,1.0025454529531284,10.0,1.0025454529531284,8.0,1.0071186637357248,21.0,1.000393772332376,4.0,1.0059732536957893,14.0,1.0157811076858403,12.0,1.2372857624535838,22.0,1.2372857624535838,10.0,1.111902171057241,962.0;12;23827
Degree;Q65132;Q59919;Q65132,<P47,Q65155,P1321>,Q1972502,<P3373,Q117407,P169>,Q694107,<P414,Q661834,P414>,Q203552,<P355,Q4915133,<P127,Q880942,P127>,Q828545,P127>,Q2449490,<P1990,Q912404,P1990>,Q185228,<P1990,Q1313107,<P171,Q1144699,<P171,Q208777,P171>,Q906864,P171>,Q670598,P171>,Q148819,P171>,Q59919;20.0,1.0490803221116793,22.0,1.0001707769915225,12.0,1.0145163726967001,12.0,1.0000516709871785,43.0,1.0006993098857984,21.0,1.0006993098857984,10.0,1.0004274898409584,5.0,1.0052955098787921,26.0,1.0052955098787921,14.0,1.0052955098787921,19.0,1.000305865970714,11.0,1.000305865970714,14.0,1.000305865970714,8.0,1.0860593428151055,15.0,1.0860593428151055,25.0,1.0860593428151055,16.0,1.0860593428151055,38.0,1.0860593428151055,136.0,1.0860593428151055,3.0;20;22931
Degree;Q82831;Q9990;Q82831,<P3373,Q5914156,<P39,Q3674815,P39>,Q7299758,<P39,Q538854,<P31,Q1243341,P31>,Q503577,P749>,Q637413,P178>,Q5310167,<P31,Q188889,P279>,Q864135,<P527,Q204,P2820>,Q226183,<P1889,Q28827,<P361,Q912455,P361>,Q9990;11.0,1.0145163726967001,15.0,1.0128946481118195,12.0,1.0128946481118195,13.0,1.0128946481118195,6.0,2.0,16.0,2.0,20.0,1.0005553536397394,16.0,1.0022812959784209,5.0,2.0,22.0,1.013394499229314,8.0,1.013437959784208,9.0,1.0000008757794436,7.0,1.0018534777201709,7.0,1.0188524661949134,5.0,1.0188524661949134,9.0;16;10556
Degree;Q93373;Q35585;Q93373,P3373>,Q442756,P26>,Q735831,<P53,Q691626,<P17,Q426025,<P37,Q15085,<P31,Q34770,P31>,Q35585;45.0,1.0145163726967001,53.0,1.005920269039445,28.0,1.0018625639318994,7.0,1.2477060052196456,46.0,1.0005170382890773,8.0,2.0,7230.0,2.0,1.0;8;28276
Degree;Q27325;Q34718;Q27325,P287>,Q1060929,<P287,Q438424,P287>,Q462223,<P156,Q216757,<P138,Q1953613,<P31,Q693690,P31>,Q4936375,<P31,Q4979192,P171>,Q311375,P171>,Q139487,P1582>,Q48298,<P186,Q82025,P527>,Q34718;17.0,1.0006420558046663,8.0,1.0006420558046663,16.0,1.0006420558046663,7.0,1.0246699406221538,12.0,1.0071186637357248,2.0,2.0,25.0,2.0,3.0,2.0,19.0,1.0860593428151055,12.0,1.0860593428151055,10.0,1.000027915469768,9.0,1.002299358929447,11.0,1.013437959784208,53.0;14;4835
Degree;Q68970;Q43761;Q68970,<P81,Q22910,P81>,Q20941,<P81,Q20391,P81>,Q79977,<P131,Q36929,P131>,Q482485,<P3025,Q131,P2894>,Q2355360,<P276,Q259839,<P138,Q587157,<P276,Q256012,<P31,Q253270,P31>,Q262879,P19>,Q43761;6.0,1.0027658209556505,55.0,1.0027658209556505,11.0,1.0027658209556505,12.0,1.0027658209556505,21.0,1.1669304587332725,27.0,1.1669304587332725,16.0,1.000001642086457,23.0,1.0000031747004834,11.0,1.004921989946052,10.0,1.0071186637357248,5.0,1.004921989946052,20.0,2.0,24.0,2.0,12.0,1.1331355531422966,10.0;15;11166
Degree;Q39523;Q56729;Q39523,P47>,Q39346,<P47,Q39711,P47>,Q39416,P19>,Q1423479,<P39,Q3545663,P39>,Q2613936,<P39,Q1143291,P39>,Q1503,<P1412,Q947858,P279>,Q3036578,P279>,Q7690594,<P31,Q34770,P31>,Q56729;10.0,1.0490803221116793,13.0,1.0490803221116793,19.0,1.0490803221116793,9.0,1.1331355531422966,10.0,1.0128946481118195,6.0,1.0128946481118195,10.0,1.0128946481118195,9.0,1.0128946481118195,32.0,1.0487648225670847,14.0,1.013394499229314,4.0,1.013394499229314,2.0,2.0,7230.0,2.0,1.0;14;27248
Degree;Q86834;Q29706;Q86834,<P101,Q7867,P1995>,Q3919140,<P689,Q247808,<P279,Q3955369,<P279,Q35120,P31>,Q899336,P527>,Q503327,P279>,Q898312,P16>,Q3975498,<P126,Q295611,P126>,Q429776,<P126,Q3601310,P126>,Q429822,<P126,Q3488115,<P159,Q34966,P131>,Q29706;13.0,1.0026102606319625,374.0,1.0004410644223358,3.0,1.0000291196665032,2.0,1.013394499229314,16.0,1.013394499229314,24.0,2.0,7.0,1.013437959784208,12.0,1.013394499229314,9.0,1.0033461343095356,7.0,1.0030686216983116,20.0,1.0030686216983116,6.0,1.0030686216983116,4.0,1.0030686216983116,8.0,1.0030686216983116,4.0,1.0115964145589575,41.0,1.1669304587332725,3.0;17;16722
Degree;Q86138;Q57545;Q86138,<P20,Q83225,P19>,Q118664,<P20,Q279890,P19>,Q1361114,<P39,Q735015,P39>,Q171989,P161>,Q7605291,<P161,Q323628,<P39,Q3286988,P39>,Q57545;33.0,1.0505425453653752,50.0,1.1331355531422966,8.0,1.0505425453653752,60.0,1.1331355531422966,17.0,1.0128946481118195,31.0,1.0128946481118195,19.0,1.0682913105163596,12.0,1.0682913105163596,7.0,1.0128946481118195,14.0,1.0128946481118195,7.0;11;6305
Degree;Q94370;Q61402;Q94370,<P108,Q895560,<P131,Q583458,P19>,Q2582046,<P410,Q161102,P410>,Q57676,<P410,Q155435,P410>,Q61402;25.0,1.0157811076858403,36.0,1.1669304587332725,10.0,1.1331355531422966,10.0,1.0029265264835703,41.0,1.0029265264835703,34.0,1.0029265264835703,34.0,1.0029265264835703,14.0;8;9985
Degree;Q3476;Q45087;Q3476,P20>,Q316295,P180>,Q3428036,<P180,Q44248,<P106,Q1146843,P279>,Q401642,P106>,Q45087;343.0,1.0505425453653752,20.0,1.0035592771316473,15.0,1.0035592771316473,63.0,1.2372857624535838,5.0,1.013394499229314,12.0,1.2372857624535838,12.0;7;2952
Degree;Q21600;Q7590;Q21600,<P47,Q22775,P47>,Q22801,<P47,Q22810,P119>,Q1300641,<P136,Q3476508,P136>,Q3235705,<P276,Q1424710,P276>,Q3225815,<P180,Q5046830,<P279,Q7590;20.0,1.0490803221116793,25.0,1.0490803221116793,23.0,1.0490803221116793,27.0,1.0060728736075106,23.0,1.0437911616338542,38.0,1.0437911616338542,10.0,1.004921989946052,8.0,1.004921989946052,14.0,1.0035592771316473,7.0,1.013394499229314,528.0;11;23625
Degree;Q82038;Q21036;Q82038,<P131,Q728152,P131>,Q82060,P19>,Q8860956,<P735,Q9208177,P735>,Q9208185,P22>,Q8067483,<P39,Q9368578,<P31,Q7810129,P31>,Q5053086,<P2389,Q783057,P127>,Q7594250,<P131,Q1852577,P131>,Q4824000,P463>,Q7615249,<P734,Q2253414,P734>,Q3301395,<P20,Q818294,P47>,Q816102,P183>,Q2862220,<P171,Q158399,P171>,Q21036;4.0,1.1669304587332725,44.0,1.1669304587332725,5.0,1.1331355531422966,8.0,1.111902171057241,16.0,1.111902171057241,7.0,1.0077956412457088,12.0,1.0128946481118195,4.0,2.0,22.0,2.0,7.0,1.0000202523996358,8.0,1.0052955098787921,6.0,1.1669304587332725,6.0,1.1669304587332725,4.0,1.014557753275415,14.0,1.0125337175085827,14.0,1.0125337175085827,9.0,1.0505425453653752,18.0,1.0490803221116793,23.0,1.0001899346668535,4.0,1.0860593428151055,19.0,1.0860593428151055,6.0;22;12988
Degree;Q92636;Q92746;Q92636,P178>,Q5288,<P31,Q1993334,P31>,Q383994,<P737,Q5426589,<P287,Q92746;18.0,1.0022812959784209,36.0,2.0,34.0,2.0,13.0,1.0005007268969384,4.0,1.0006420558046663,33.0;6;2372
Degree;Q45296;Q50880;Q45296,<P19,Q278942,P20>,Q1802530,<P166,Q879351,P166>,Q57149,<P410,Q154633,P410>,Q95228,<P19,Q50883,P20>,Q765154,<P19,Q1722295,P19>,Q2041268,<P20,Q874314,<P131,Q50880;8.0,1.1331355531422966,49.0,1.0505425453653752,6.0,1.0383458934701886,41.0,1.0383458934701886,20.0,1.0029265264835703,42.0,1.0029265264835703,11.0,1.1331355531422966,34.0,1.0505425453653752,6.0,1.1331355531422966,6.0,1.1331355531422966,5.0,1.0505425453653752,5.0,1.1669304587332725,37.0;13;13723
Degree;Q86820;Q79153;Q86820,<P69,Q1246977,P69>,Q4054301,<P607,Q151290,P607>,Q530963,<P607,Q83055,P921>,Q2595018,<P161,Q91004,P161>,Q2104265,P19>,Q79153;17.0,1.0442079231766273,97.0,1.0442079231766273,13.0,1.0096619272402438,33.0,1.0096619272402438,13.0,1.0096619272402438,32.0,1.0025013355636516,24.0,1.0682913105163596,21.0,1.0682913105163596,33.0,1.1331355531422966,11.0;10;5656
Degree;Q32984;Q46128;Q32984,<P641,Q5849,P641>,Q3546023,<P735,Q2462622,P735>,Q46128;1.0,1.051601253240384,10067.0,1.051601253240384,12.0,1.111902171057241,273.0,1.111902171057241,6.0;5;21737
Degree;Q25817;Q68771;Q25817,<P184,Q441223,P184>,Q129368,P184>,Q441210,P184>,Q92751,<P108,Q181052,P176>,Q601848,<P375,Q3270785,<P279,Q1727072,<P138,Q129866,<P527,Q6027402,P361>,Q8265768,P927>,Q3547899,<P279,Q184753,P509>,Q101772,<P3373,Q68771;16.0,1.0009198968331816,40.0,1.0009198968331816,27.0,1.0009198968331816,13.0,1.0009198968331816,16.0,1.0157811076858403,17.0,1.0038246383030898,5.0,1.000393772332376,5.0,1.013394499229314,10.0,1.0071186637357248,14.0,1.013437959784208,11.0,1.0188524661949134,7.0,1.000039957437119,7.0,1.013394499229314,11.0,1.003399666328032,21.0,1.0145163726967001,27.0;16;14157
Degree;Q58082;Q78236;Q58082,<P69,Q1324001,P69>,Q2587431,<P19,Q459553,P19>,Q5977552,<P69,Q1514597,P108>,Q2055606,<P463,Q1575320,P463>,Q18430,<P106,Q3745071,P106>,Q78236;10.0,1.0442079231766273,32.0,1.0442079231766273,11.0,1.1331355531422966,30.0,1.1331355531422966,11.0,1.0442079231766273,8.0,1.0157811076858403,14.0,1.014557753275415,16.0,1.014557753275415,62.0,1.2372857624535838,78.0,1.2372857624535838,15.0;11;9675
Degree;Q84778;Q72629;Q84778,<P403,Q1973485,<P403,Q626,P180>,Q175628,<P180,Q6537379,<P279,Q2535935,P279>,Q2643095,P3512>,Q334855,<P171,Q625077,<P171,Q182978,P171>,Q72629;4.0,1.0041486766972605,12.0,1.0041486766972605,173.0,1.0035592771316473,27.0,1.0035592771316473,48.0,1.013394499229314,11.0,1.013394499229314,24.0,1.0000082104322847,16.0,1.0860593428151055,5.0,1.0860593428151055,8.0,1.0860593428151055,9.0;11;10345
Degree;Q74265;Q74241;Q74265,P197>,Q74267,<P131,Q48723,P19>,Q11993322,<P166,Q11990385,P166>,Q215639,P108>,Q3507045,<P463,Q615940,P50>,Q3312185,<P366,Q54837,<P279,Q466,P156>,Q322654,<P138,Q756901,<P171,Q849836,P171>,Q607610,P171>,Q3134848,P171>,Q1035905,P171>,Q12229925,P171>,Q74241;9.0,1.0050858701744552,9.0,1.1669304587332725,46.0,1.1331355531422966,12.0,1.0383458934701886,19.0,1.0383458934701886,28.0,1.0157811076858403,13.0,1.014557753275415,5.0,1.0085407106074407,5.0,1.0021181820570308,25.0,1.013394499229314,29.0,1.0246699406221538,10.0,1.0071186637357248,19.0,1.0860593428151055,11.0,1.0860593428151055,12.0,1.0860593428151055,8.0,1.0860593428151055,10.0,1.0860593428151055,11.0,1.0860593428151055,4.0;19;21203
Degree;Q11387;Q84784;Q11387,P31>,Q24469,<P398,Q329182,P361>,Q817157,P706>,Q12985,<P361,Q1046412,<P31,Q935337,P31>,Q9346996,<P138,Q939218,<P31,Q4022,P31>,Q84784;254.0,2.0,21.0,1.0001135229103904,4.0,1.0188524661949134,10.0,1.0025454529531284,10.0,1.0188524661949134,3.0,2.0,8.0,2.0,2.0,1.0071186637357248,9.0,2.0,73974.0,2.0,2.0;11;30122
Degree;Q49788;Q5002;Q49788,P155>,Q49794,<P156,Q49799,<P361,Q2705133,P361>,Q49810,<P175,Q715801,P161>,Q466297,<P161,Q1677129,P161>,Q472359,<P161,Q782349,<P19,Q397789,P131>,Q4694468,P115>,Q1344827,P54>,Q10471063,<P19,Q726751,<P131,Q115438,P131>,Q5002;9.0,1.0250571446087018,11.0,1.0246699406221538,10.0,1.0188524661949134,9.0,1.0188524661949134,9.0,1.0191052380368528,19.0,1.0682913105163596,39.0,1.0682913105163596,13.0,1.0682913105163596,21.0,1.0682913105163596,12.0,1.1331355531422966,12.0,1.1669304587332725,5.0,1.0009895212989561,13.0,1.1060869955510404,17.0,1.1331355531422966,13.0,1.1669304587332725,45.0,1.1669304587332725,7.0;17;8161
Degree;Q60466;Q75331;Q60466,<P1441,Q162371,P144>,Q7785584,<P161,Q2830594,P161>,Q3356254,<P272,Q951882,P161>,Q3210556,<P161,Q3561617,<P19,Q837748,<P47,Q275562,P190>,Q544908,P19>,Q75331;2.0,1.001553742205563,120.0,1.0010149189028235,12.0,1.0682913105163596,9.0,1.0682913105163596,24.0,1.003849050655083,22.0,1.0682913105163596,12.0,1.0682913105163596,7.0,1.1331355531422966,46.0,1.0490803221116793,26.0,1.004377583549359,45.0,1.1331355531422966,11.0;12;16798
Degree;Q15796;Q35476;Q15796,<P800,Q3698259,<P195,Q2557858,P195>,Q6728427,<P170,Q183458,P170>,Q2415504,<P180,Q1492760,P2360>,Q6959839,<P921,Q903783,P461>,Q904423,P361>,Q3965271,P279>,Q177646,P31>,Q122192,<P361,Q131222,P101>,Q316022,<P108,Q35476;13.0,1.0019959013522035,4.0,1.0012103271912,9.0,1.0012103271912,11.0,1.00271130368528,40.0,1.00271130368528,19.0,1.0035592771316473,22.0,1.000004488369649,4.0,1.0025013355636516,5.0,1.0002969987038464,10.0,1.0188524661949134,6.0,1.013394499229314,12.0,2.0,2.0,1.0188524661949134,23.0,1.0026102606319625,28.0,1.0157811076858403,59.0;16;9912
Degree;Q47489;Q96972;Q47489,<P19,Q81882,P19>,Q531008,<P106,Q355242,P106>,Q1997308,<P19,Q3974,P19>,Q96972;20.0,1.1331355531422966,268.0,1.1331355531422966,6.0,1.2372857624535838,55.0,1.2372857624535838,6.0,1.1331355531422966,381.0,1.1331355531422966,7.0;7;26006
Degree;Q25001;Q3618;Q25001,<P361,Q83298,<P361,Q8083,P155>,Q8052,P136>,Q9176597,<P50,Q4142302,<P119,Q334751,P119>,Q3511665,<P19,Q989498,P131>,Q11836542,<P31,Q34627,P31>,Q3618;10.0,1.0188524661949134,20.0,1.0188524661949134,23.0,1.0250571446087018,26.0,1.0437911616338542,4.0,1.0085407106074407,10.0,1.0060728736075106,36.0,1.0060728736075106,8.0,1.1331355531422966,31.0,1.1669304587332725,3.0,2.0,2569.0,2.0,3.0;12;25945
Degree;Q90480;Q10184;Q90480,<P19,Q485294,P19>,Q2283802,<P102,Q505829,P102>,Q1238444,<P19,Q555270,P19>,Q108781,P371>,Q135978,<P248,Q10184;5.0,1.1331355531422966,166.0,1.1331355531422966,9.0,1.0209125183913683,60.0,1.0209125183913683,11.0,1.1331355531422966,17.0,1.1331355531422966,14.0,1.0004461001541372,8.0,1.00004017638198,15.0;9;3253
Degree and edge weight;Q90270;Q13470;Q90270,<P20,Q2112,P19>,Q1556252,P161>,Q2500842,<P57,Q1974092,P57>,Q1895516,<P161,Q3991986,P161>,Q3820588,<P161,Q3844855,<P19,Q13470;11.0,1.0505425453653752,961.0,1.1331355531422966,11.0,1.0682913105163596,25.0,1.0135205019967772,10.0,1.0135205019967772,16.0,1.0682913105163596,15.0,1.0682913105163596,15.0,1.0682913105163596,20.0,1.1331355531422966,133.0;10;24462
Degree and edge weight;Q40392;Q95745;Q40392,<P279,Q589,P279>,Q1094364,<P138,Q959840,P138>,Q1190600,<P279,Q865746,P31>,Q3030678,<P138,Q91663,<P19,Q246288,P19>,Q95745;5.0,1.013394499229314,20.0,1.013394499229314,2.0,1.0071186637357248,19.0,1.0071186637357248,3.0,1.013394499229314,19.0,2.0,4.0,1.0071186637357248,16.0,1.1331355531422966,42.0,1.1331355531422966,10.0;10;9924
Degree and edge weight;Q97181;Q35364;Q97181,<P166,Q154689,P166>,Q75883,P138>,Q1667162,P166>,Q1799810,<P166,Q594182,P166>,Q2457949,<P840,Q919721,P706>,Q2216194,<P361,Q1527687,P361>,Q1229136,<P706,Q38272,<P610,Q104674,P3137>,Q603956,P3137>,Q3397729,P3137>,Q3396753,P3137>,Q35364;11.0,1.0383458934701886,20.0,1.0383458934701886,19.0,1.0071186637357248,11.0,1.0383458934701886,9.0,1.0383458934701886,7.0,1.0383458934701886,13.0,1.0027753450571009,8.0,1.0025454529531284,5.0,1.0188524661949134,16.0,1.0188524661949134,4.0,1.0025454529531284,28.0,1.0002945903103762,25.0,1.0002405109297274,11.0,1.0002405109297274,7.0,1.0002405109297274,11.0,1.0002405109297274,3.0;17;6395
Degree and edge weight;Q29903;Q8493;Q29903,<P31,Q919472,P31>,Q3093144,<P3279,Q726272,<P19,Q184579,P20>,Q5669429,<P19,Q1024118,P19>,Q5593308,<P20,Q393829,P36>,Q30682,P131>,Q841050,<P31,Q194502,P31>,Q35883,<P200,Q8493;2.0,2.0,93.0,2.0,5.0,1.0001630044489596,22.0,1.1331355531422966,309.0,1.0505425453653752,13.0,1.1331355531422966,26.0,1.1331355531422966,14.0,1.0505425453653752,12.0,1.003840292860646,19.0,1.1669304587332725,6.0,2.0,21.0,2.0,11.0,1.0003012681286345,38.0;14;15963
Degree and edge weight;Q14288;Q78505;Q14288,<P31,Q182060,P366>,Q1477826,P159>,Q1134268,P750>,Q7045108,<P162,Q936637,P162>,Q1168382,<P161,Q78505;6.0,2.0,122.0,1.0021181820570308,14.0,1.0115964145589575,14.0,1.0034851642962237,8.0,1.0065322199257338,52.0,1.0065322199257338,15.0,1.0682913105163596,96.0;8;22048
Degree and edge weight;Q44816;Q68544;Q44816,<P159,Q90,P20>,Q3165815,<P19,Q70308,<P131,Q661133,P131>,Q68700,P19>,Q1458208,<P20,Q68544;1.0,1.0115964145589575,53127.0,1.0505425453653752,9.0,1.1331355531422966,21.0,1.1669304587332725,32.0,1.1669304587332725,11.0,1.1331355531422966,9.0,1.0505425453653752,7.0;8;6990
Degree and edge weight;Q17327;Q34765;Q17327,<P47,Q17648,<P47,Q17308,P19>,Q3362680,<P102,Q2376126,<P17,Q153660,<P122,Q50686,P122>,Q2152097,<P85,Q752655,P85>,Q3752183,P131>,Q795647,<P206,Q1247,P206>,Q34765;35.0,1.0490803221116793,30.0,1.0490803221116793,23.0,1.1331355531422966,8.0,1.0209125183913683,30.0,1.2477060052196456,19.0,1.00009217578645,23.0,1.00009217578645,4.0,1.0000646982064036,4.0,1.0000646982064036,6.0,1.1669304587332725,14.0,1.0011032631542072,303.0,1.0011032631542072,4.0;13;26479
Degree and edge weight;Q93821;Q34330;Q93821,<P21,Q6581072,P21>,Q3553632,<P19,Q47325,<P47,Q34330;2.0,1.2343896693056822,336380.0,1.2343896693056822,6.0,1.1331355531422966,32.0,1.0490803221116793,24.0;5;15717
Degree and edge weight;Q55343;Q8185;Q55343,<P47,Q55345,P19>,Q3103488,<P800,Q3558014,<P131,Q363100,P159>,Q3010738,<P31,Q924286,P1889>,Q358078,P361>,Q1978909,<P279,Q121359,P361>,Q1501619,P921>,Q1508115,<P31,Q326124,P31>,Q8185;17.0,1.0490803221116793,33.0,1.1331355531422966,15.0,1.0019959013522035,8.0,1.1669304587332725,47.0,1.0115964145589575,3.0,2.0,20.0,1.0018534777201709,24.0,1.0188524661949134,2.0,1.013394499229314,30.0,1.0188524661949134,14.0,1.0025013355636516,4.0,2.0,156.0,2.0,2.0;14;26567
Degree and edge weight;Q81818;Q11132;Q81818,<P607,Q189266,P607>,Q2361329,<P106,Q1261521,<P425,Q256132,P31>,Q1009583,<P361,Q1712985,<P466,Q852054,<P31,Q2281257,<P366,Q181467,P101>,Q5216534,<P108,Q2484897,P123>,Q5226356,<P50,Q11132;6.0,1.0096619272402438,3932.0,1.0096619272402438,23.0,1.2372857624535838,5.0,1.0001252364604498,13.0,2.0,5.0,1.0188524661949134,5.0,1.0013402709661599,17.0,2.0,4.0,1.0021181820570308,4.0,1.0026102606319625,18.0,1.0157811076858403,5.0,1.0052606976459049,13.0,1.0085407106074407,31.0;14;8813
Degree and edge weight;Q15604;Q93268;Q15604,<P276,Q171566,P276>,Q15585,<P3764,Q171610,P3764>,Q173126,<P1346,Q172983,<P20,Q160348,<P131,Q574443,<P131,Q6156,P131>,Q145238,<P138,Q81739,P131>,Q1796323,<P131,Q93268;6.0,1.004921989946052,27.0,1.004921989946052,6.0,1.0001759221957542,14.0,1.0001759221957542,7.0,1.003316905170602,19.0,1.0505425453653752,8.0,1.1669304587332725,26.0,1.1669304587332725,48.0,1.1669304587332725,6.0,1.0071186637357248,28.0,1.1669304587332725,6.0,1.1669304587332725,9.0;13;12748
Degree and edge weight;Q10732;Q22965;Q10732,<P54,Q612017,P54>,Q1345927,<P54,Q162205,P54>,Q1674344,<P54,Q176850,P54>,Q2128378,<P54,Q666179,P54>,Q1359176,<P19,Q22965;22.0,1.1060869955510404,104.0,1.1060869955510404,14.0,1.1060869955510404,16.0,1.1060869955510404,17.0,1.1060869955510404,24.0,1.1060869955510404,17.0,1.1060869955510404,98.0,1.1060869955510404,11.0,1.1331355531422966,12.0;10;10028
Degree and edge weight;Q22384;Q28179;Q22384,<P47,Q21362,<P47,Q21457,P20>,Q2835315,<P108,Q3428619,<P407,Q8786,P361>,Q1338704,<P361,Q671198,P407>,Q3098385,<P31,Q651019,P31>,Q1062351,<P180,Q741098,<P361,Q51649,P921>,Q430269,<P31,Q567620,P50>,Q127154,<P31,Q3771738,P31>,Q625874,<P495,Q28179;21.0,1.0490803221116793,27.0,1.0490803221116793,25.0,1.0505425453653752,10.0,1.0157811076858403,5.0,1.0047193564772647,11.0,1.0188524661949134,3.0,1.0188524661949134,11.0,1.0047193564772647,3.0,2.0,13.0,2.0,3.0,1.0035592771316473,6.0,1.0188524661949134,20.0,1.0025013355636516,5.0,2.0,9.0,1.0085407106074407,5.0,2.0,9.0,2.0,6.0,1.033176276886429,94.0;19;20241
Degree and edge weight;Q91968;Q99723;Q91968,<P19,Q536634,<P166,Q1411043,<P1027,Q166020,<P31,Q896375,P31>,Q488589,P108>,Q98885,<P106,Q1227195,P106>,Q96981,<P19,Q14947,P19>,Q99723;10.0,1.1331355531422966,56.0,1.0383458934701886,4.0,1.0001702296293702,6.0,2.0,20.0,2.0,6.0,1.0157811076858403,21.0,1.2372857624535838,25.0,1.2372857624535838,25.0,1.1331355531422966,78.0,1.1331355531422966,7.0;11;17988
Degree and edge weight;Q71521;Q66780;Q71521,P138>,Q1631992,<P138,Q123514,P138>,Q1186134,<P921,Q2995292,<P279,Q10265536,P279>,Q115368,<P2283,Q104555,<P279,Q4198689,<P279,Q517596,P279>,Q49720,P279>,Q45227,<P2283,Q245656,<P31,Q3389554,P527>,Q1882685,P361>,Q239001,<P361,Q846929,<P2283,Q1790086,<P279,Q13692,<P61,Q17518,<P19,Q493709,<P47,Q501147,P131>,Q66780;7.0,1.0071186637357248,4.0,1.0071186637357248,26.0,1.0071186637357248,4.0,1.0025013355636516,2.0,1.013394499229314,7.0,1.013394499229314,8.0,1.000047729979682,6.0,1.013394499229314,8.0,1.013394499229314,24.0,1.013394499229314,5.0,1.013394499229314,9.0,1.000047729979682,7.0,2.0,13.0,1.013437959784208,9.0,1.0188524661949134,8.0,1.0188524661949134,5.0,1.000047729979682,2.0,1.013394499229314,4.0,1.0074673334267499,9.0,1.1331355531422966,24.0,1.0490803221116793,20.0,1.1669304587332725,4.0;23;6672
Degree and edge weight;Q69026;Q9626;Q69026,<P131,Q1727032,P131>,Q147606,<P190,Q766594,P19>,Q166635,<P102,Q9626;17.0,1.1669304587332725,46.0,1.1669304587332725,17.0,1.004377583549359,22.0,1.1331355531422966,29.0,1.0209125183913683,3393.0;6;30852
Degree and edge weight;Q86639;Q78508;Q86639,<P19,Q3971,P19>,Q62406,<P607,Q2316150,P607>,Q5669347,P58>,Q4019289,<P161,Q3839914,P161>,Q3930951,<P161,Q78508;9.0,1.1331355531422966,317.0,1.1331355531422966,12.0,1.0096619272402438,16.0,1.0096619272402438,22.0,1.009123760772087,12.0,1.0682913105163596,37.0,1.0682913105163596,16.0,1.0682913105163596,105.0;9;14441
Degree and edge weight;Q7608;Q67533;Q7608,P2408>,Q10809656,<P674,Q4169076,<P607,Q605977,P361>,Q1192867,P607>,Q70439,<P607,Q151005,P607>,Q1463701,<P607,Q686903,<P131,Q534792,P131>,Q697375,P19>,Q1539802,P22>,Q67533;13.0,1.0000574730259932,21.0,1.0007598481398445,15.0,1.0096619272402438,95.0,1.0188524661949134,4.0,1.0096619272402438,15.0,1.0096619272402438,14.0,1.0096619272402438,13.0,1.0096619272402438,7.0,1.1669304587332725,36.0,1.1669304587332725,5.0,1.1331355531422966,12.0,1.0077956412457088,14.0;13;22507
