sep=;
Variations;Start node;End node;Path;Weight;Path length;Search duration
Degree;Q3761322;Q3907267;Q3761322,<P31,Q4167410,P31>,Q3703304,P162>,Q1766463,<P86,Q2582691,P86>,Q6520302,<P287,Q961560,P178>,Q1269114,<P408,Q1066923,P408>,Q3907267;1.0,2.0,620602.0,2.0,2.0,1.0065322199257338,13.0,1.0074465336649618,16.0,1.0074465336649618,14.0,1.0006420558046663,15.0,1.0022812959784209,10.0,1.0002286879072375,24.0,1.0002286879072375,13.0;10;15678
Degree;Q2912043;Q2130981;Q2912043,<P31,Q4167410,P31>,Q863752,<P1889,Q2257342,P735>,Q2227635,<P1441,Q776262,P1441>,Q2130981;1.0,2.0,620602.0,2.0,5.0,1.0018534777201709,25.0,1.111902171057241,4.0,1.001553742205563,91.0,1.001553742205563,4.0;7;18743
Degree;Q2543930;Q4458963;Q2543930,<P105,Q7432,P105>,Q1414087,<P138,Q2063155,<P19,Q2307592,P19>,Q6240983,<P20,Q746071,P131>,Q7063475,<P31,Q10273077,P31>,Q1296887,P69>,Q4076371,<P166,Q4187950,P166>,Q4458963;2.0,1.0992673010229104,775373.0,1.0992673010229104,4.0,1.0071186637357248,14.0,1.1331355531422966,22.0,1.1331355531422966,6.0,1.0505425453653752,12.0,1.1669304587332725,5.0,2.0,30.0,2.0,12.0,1.0442079231766273,8.0,1.0383458934701886,28.0,1.0383458934701886,9.0;13;16692
Degree and edge weight;Q886464;Q4497793;Q886464,<P171,Q104819,P171>,Q47161,P31>,Q12036230,<P31,Q145939,P31>,Q10854900,<P31,Q156687,P186>,Q99290,<P131,Q3489808,<P131,Q2429216,P131>,Q3575922,<P31,Q473972,P31>,Q4497793;3.0,1.0860593428151055,64.0,1.0860593428151055,7.0,2.0,14.0,2.0,6.0,2.0,18.0,2.0,10.0,1.002299358929447,12.0,1.1669304587332725,5.0,1.1669304587332725,27.0,1.1669304587332725,4.0,2.0,4374.0,2.0,2.0;13;28730
Degree and edge weight;Q6868941;Q4773022;Q6868941,<P31,Q11266439,P31>,Q6235090,<P361,Q642074,P1343>,Q3568812,<P734,Q12035675,P734>,Q4773022;1.0,2.0,106571.0,2.0,2.0,1.0188524661949134,14.0,1.0069143881804807,9.0,1.0125337175085827,1757.0,1.0125337175085827,4.0;7;27355
Degree and edge weight;Q12489893;Q2192951;Q12489893,<P131,Q4195649,<P131,Q15838,<P131,Q5068,<P206,Q194477,P47>,Q14492,P20>,Q5295192,<P607,Q153316,P607>,Q7310327,<P607,Q335288,<P361,Q718462,<P193,Q155433,P84>,Q884743,<P131,Q287123,P47>,Q260519,P131>,Q2192951;4.0,1.1669304587332725,11.0,1.1669304587332725,18.0,1.1669304587332725,55.0,1.0011032631542072,11.0,1.0490803221116793,46.0,1.0505425453653752,9.0,1.0096619272402438,36.0,1.0096619272402438,8.0,1.0096619272402438,18.0,1.0188524661949134,7.0,1.0000700623554963,14.0,1.001881393189939,5.0,1.1669304587332725,27.0,1.0490803221116793,17.0,1.1669304587332725,3.0;16;13096
Degree and edge weight;Q7769289;Q2695347;Q7769289,<P31,Q4167836,P31>,Q9641087,<P301,Q4124530,P171>,Q2695347;1.0,2.0,1827249.0,2.0,3.0,1.0310222973446368,21.0,1.0860593428151055,3.0;5;6490
Degree and edge weight;Q1448044;Q1888036;Q1448044,<P106,Q80687,P106>,Q2841521,<P463,Q1542667,P463>,Q539458,<P102,Q2705289,P102>,Q3132923,<P106,Q5793597,<P425,Q1436188,P106>,Q6250255,<P20,Q1757462,<P131,Q489163,P131>,Q1888036;8.0,1.2372857624535838,188.0,1.2372857624535838,11.0,1.014557753275415,22.0,1.014557753275415,24.0,1.0209125183913683,7.0,1.0209125183913683,14.0,1.2372857624535838,9.0,1.0001252364604498,7.0,1.2372857624535838,7.0,1.0505425453653752,7.0,1.1669304587332725,61.0,1.1669304587332725,2.0;13;16924
Degree and edge weight;Q4818814;Q5100962;Q4818814,<P27,Q1030,P27>,Q315748,<P20,Q153665,<P361,Q329618,P361>,Q675321,<P37,Q7850,P1269>,Q1073914,P1269>,Q5100962;3.0,1.1831851441532963,1492.0,1.1831851441532963,6.0,1.0505425453653752,9.0,1.0188524661949134,10.0,1.0188524661949134,7.0,1.0005170382890773,1372.0,1.0019787141806207,5.0,1.0019787141806207,1.0;9;29555
Degree and edge weight;Q4261724;Q7587847;Q4261724,P161>,Q4184232,<P57,Q5991107,P26>,Q3663579,<P69,Q1180978,<P138,Q313805,<P39,Q2660943,P39>,Q1452902,<P20,Q7374599,<P31,Q16917,P31>,Q7587847;6.0,1.0682913105163596,7.0,1.0135205019967772,12.0,1.005920269039445,11.0,1.0442079231766273,12.0,1.0071186637357248,26.0,1.0128946481118195,48.0,1.0128946481118195,13.0,1.0505425453653752,3.0,2.0,7129.0,2.0,2.0;11;30088
Degree and edge weight;Q2361262;Q5157281;Q2361262,<P131,Q705,P2541>,Q2617567,<P361,Q4864548,<P101,Q628403,P921>,Q3669210,<P275,Q6936496,P275>,Q13915,<P921,Q191035,<P31,Q182545,P31>,Q5157281;3.0,1.1669304587332725,399.0,1.0000689676311918,4.0,1.0188524661949134,14.0,1.0026102606319625,23.0,1.0025013355636516,7.0,1.000558856757514,13.0,1.000558856757514,13.0,1.0025013355636516,8.0,2.0,180.0,2.0,1.0;11;22836
Degree and edge weight;Q5121982;Q2227192;Q5121982,<P105,Q7432,P105>,Q15856,<P1552,Q2076450,<P279,Q2070979,<P279,Q7189713,P279>,Q12147,<P1151,Q11015739,P101>,Q3302992,P1416>,Q2030823,<P31,Q562166,P31>,Q2227192;2.0,1.0992673010229104,775373.0,1.0992673010229104,4.0,1.0000603193091853,2.0,1.013394499229314,10.0,1.013394499229314,18.0,1.013394499229314,30.0,1.0000481678694038,9.0,1.0026102606319625,7.0,1.000427161423667,4.0,2.0,32.0,2.0,2.0;12;14718
Degree and edge weight;Q7515529;Q9219637;Q7515529,<P131,Q5623288,<P31,Q5283558,P31>,Q8075561,P131>,Q5172047,<P31,Q541394,P31>,Q5060518,<P417,Q459032,<P106,Q3430033,P39>,Q3093624,<P19,Q504853,P971>,Q9219637;3.0,1.1669304587332725,23.0,2.0,33.0,2.0,9.0,1.1669304587332725,10.0,2.0,7.0,2.0,18.0,1.0004099742520844,29.0,1.2372857624535838,14.0,1.0128946481118195,9.0,1.1331355531422966,79.0,1.0132879825544734,4.0;12;16013
Degree and edge weight;Q12158134;Q9069541;Q12158134,<P166,Q4313415,P166>,Q12170232,<P119,Q4222825,<P910,Q7790479,<P31,Q4167836,P31>,Q7339022,P-1>,Q9069541;3.0,1.0383458934701886,136.0,1.0383458934701886,10.0,1.0060728736075106,6.0,1.029560074090941,3.0,2.0,1827249.0,2.0,2.0,1.0562981678694037,1.0;8;34507
Degree and edge weight;Q8290700;Q1720520;Q8290700,<P734,Q1929446,P734>,Q9046493,<P735,Q5742606,P735>,Q161853,P138>,Q3546880,<P279,Q160003,P279>,Q1464647,<P1552,Q39297,<P279,Q4330556,<P31,Q192276,P31>,Q9492,P279>,Q104493,P279>,Q1337875,P279>,Q1042259,P-1>,Q1720520;3.0,1.0125337175085827,138.0,1.0125337175085827,4.0,1.111902171057241,16.0,1.111902171057241,19.0,1.0071186637357248,6.0,1.013394499229314,22.0,1.013394499229314,4.0,1.0000603193091853,45.0,1.013394499229314,3.0,2.0,21.0,2.0,9.0,1.013394499229314,14.0,1.013394499229314,17.0,1.013394499229314,6.0,1.0562981678694037,1.0;16;14806
Degree and edge weight;Q3502181;Q10709238;Q3502181,<P106,Q11774202,P106>,Q259238,<P463,Q1507627,P463>,Q287784,<P19,Q10586351,<P131,Q104877,P131>,Q10709238;8.0,1.2372857624535838,2075.0,1.2372857624535838,22.0,1.014557753275415,19.0,1.014557753275415,22.0,1.1331355531422966,5.0,1.1669304587332725,243.0,1.1669304587332725,4.0;8;24566
Degree and edge weight;Q6640735;Q4759588;Q6640735,<P360,Q215627,P360>,Q692110,P39>,Q85406,<P19,Q698577,P19>,Q90446,<P641,Q1075998,P641>,Q4759588;1.0,1.0136398269459819,24418.0,1.0136398269459819,11.0,1.0128946481118195,9.0,1.1331355531422966,21.0,1.1331355531422966,9.0,1.051601253240384,493.0,1.051601253240384,3.0;8;26974
Degree and edge weight;Q6981602;Q12097695;Q6981602,<P31,Q4167836,P31>,Q7835038,P910>,Q2479502,<P21,Q6581097,P21>,Q12097695;5.0,2.0,1827249.0,2.0,2.0,1.029560074090941,3.0,1.2343896693056822,1800008.0,1.2343896693056822,2.0;6;33616
Degree and edge weight;Q5860139;Q1509040;Q5860139,<P131,Q134411,P131>,Q4115455,P131>,Q335518,P19>,Q315927,P710>,Q529723,P921>,Q1887332,<P161,Q3806811,P161>,Q581318,<P57,Q2832478,P57>,Q1083372,<P86,Q529603,P162>,Q154467,P361>,Q1509040;3.0,1.1669304587332725,1387.0,1.1669304587332725,4.0,1.1669304587332725,39.0,1.1331355531422966,18.0,1.002299358929447,15.0,1.0025013355636516,31.0,1.0682913105163596,18.0,1.0682913105163596,29.0,1.0135205019967772,14.0,1.0135205019967772,21.0,1.0074465336649618,27.0,1.0065322199257338,25.0,1.0188524661949134,14.0;14;18716
Degree and edge weight;Q8187354;Q64708;Q8187354,<P31,Q4167836,P31>,Q8918795,P910>,Q796938,P131>,Q64708;1.0,2.0,1827249.0,2.0,3.0,1.029560074090941,20.0,1.1669304587332725,4.0;5;13498
Degree and edge weight;Q1503381;Q6923941;Q1503381,<P131,Q156287,<P910,Q8381303,<P31,Q4167836,P31>,Q6923941;3.0,1.1669304587332725,44.0,1.029560074090941,3.0,2.0,1827249.0,2.0,2.0;5;34256
Degree and edge weight;Q9489355;Q7914328;Q9489355,<P31,Q4167836,P31>,Q7914328;1.0,2.0,1827249.0,2.0,4.0;3;11120
Degree and edge weight;Q1462715;Q5478828;Q1462715,<P31,Q4167410,P31>,Q1674068,P140>,Q57306,<P69,Q550376,P69>,Q4705132,<P19,Q191170,P20>,Q5478828;1.0,2.0,620602.0,2.0,6.0,1.0049457454634625,19.0,1.0442079231766273,48.0,1.0442079231766273,5.0,1.1331355531422966,16.0,1.0505425453653752,10.0;8;17247
Degree and edge weight;Q12400693;Q11635642;Q12400693,<P31,Q4976993,P31>,Q854972,P19>,Q6593374,<P101,Q170978,P101>,Q3168351,<P101,Q660910,P101>,Q1660659,<P735,Q1906744,P735>,Q11635642;2.0,2.0,3200.0,2.0,5.0,1.1331355531422966,23.0,1.0026102606319625,39.0,1.0026102606319625,4.0,1.0026102606319625,23.0,1.0026102606319625,18.0,1.111902171057241,330.0,1.111902171057241,7.0;10;25540
Degree and edge weight;Q3683122;Q3402353;Q3683122,<P1389,Q654824,P1389>,Q1069954,P186>,Q668635,<P186,Q625960,P186>,Q3753021,<P186,Q284,P186>,Q5327252,<P61,Q82445,<P20,Q194580,<P47,Q1004651,P47>,Q194197,<P47,Q717211,<P47,Q823084,P131>,Q3402353;4.0,1.000292400861767,2228.0,1.000292400861767,6.0,1.002299358929447,9.0,1.002299358929447,16.0,1.002299358929447,5.0,1.002299358929447,14.0,1.002299358929447,4.0,1.0074673334267499,46.0,1.0505425453653752,24.0,1.0490803221116793,16.0,1.0490803221116793,24.0,1.0490803221116793,19.0,1.0490803221116793,21.0,1.1669304587332725,4.0;15;10095
Degree and edge weight;Q4355626;Q9888262;Q4355626,<P179,Q914239,P301>,Q8849849,<P31,Q4167836,P31>,Q9888262;3.0,1.0036075544734815,15.0,1.0310222973446368,3.0,2.0,1827249.0,2.0,1.0;5;41361
Degree and edge weight;Q6595690;Q9140209;Q6595690,<P360,Q1983062,P360>,Q3233757,P301>,Q8682555,<P31,Q4167836,P31>,Q9140209;1.0,1.0136398269459819,3562.0,1.0136398269459819,2.0,1.0310222973446368,2.0,2.0,1827249.0,2.0,1.0;6;33747
Degree and edge weight;Q10642799;Q3268133;Q10642799,<P171,Q7254674,<P171,Q143569,<P171,Q621840,<P171,Q26371,P171>,Q3434347,P171>,Q6394378,P171>,Q545269,P1582>,Q429659,<P279,Q11236878,<P31,Q1570182,P279>,Q898257,P366>,Q423820,<P31,Q177811,P138>,Q3926633,<P138,Q202,<P31,Q21199,P31>,Q3268133;3.0,1.0860593428151055,164.0,1.0860593428151055,140.0,1.0860593428151055,12.0,1.0860593428151055,37.0,1.0860593428151055,12.0,1.0860593428151055,22.0,1.0860593428151055,5.0,1.000027915469768,7.0,1.013394499229314,8.0,2.0,10.0,1.013394499229314,2.0,1.0021181820570308,4.0,2.0,24.0,1.0071186637357248,6.0,1.0071186637357248,19.0,2.0,1909.0,2.0,1.0;18;37433
Degree and edge weight;Q1686873;Q3000485;Q1686873,P131>,Q12051015,<P708,Q12031757,P708>,Q12030550,<P140,Q1546359,<P31,Q4167410,P31>,Q3000485;19.0,1.1669304587332725,4.0,1.0013943503468086,7.0,1.0013943503468086,7.0,1.0049457454634625,8.0,2.0,620602.0,2.0,1.0;7;33303
Degree and edge weight;Q1733882;Q3961620;Q1733882,<P19,Q605054,P19>,Q697629,<P1344,Q870647,P1344>,Q542683,<P166,Q12007530,P166>,Q3334865,<P166,Q1778048,P166>,Q2668630,<P19,Q156453,P19>,Q12000564,<P735,Q1809308,P735>,Q3961620;8.0,1.1331355531422966,27.0,1.1331355531422966,8.0,1.0213581806557837,12.0,1.0213581806557837,16.0,1.0383458934701886,18.0,1.0383458934701886,8.0,1.0383458934701886,21.0,1.0383458934701886,7.0,1.1331355531422966,71.0,1.1331355531422966,7.0,1.111902171057241,20.0,1.111902171057241,7.0;13;4111
Degree and edge weight;Q8435370;Q3301597;Q8435370,<P31,Q4167836,P31>,Q9117328,P910>,Q1138622,P39>,Q3061069,<P19,Q1459593,P20>,Q3301597;1.0,2.0,1827249.0,2.0,3.0,1.029560074090941,7.0,1.0128946481118195,6.0,1.1331355531422966,23.0,1.0505425453653752,11.0;7;17140
Degree and edge weight;Q10626539;Q4262533;Q10626539,<P171,Q231439,P138>,Q3077516,P3173>,Q3367142,<P3173,Q3053796,P706>,Q3002219,<P31,Q109391,P31>,Q3002217,<P138,Q380520,<P463,Q187549,P166>,Q6069123,<P166,Q471468,P166>,Q4083818,<P166,Q298950,P166>,Q2079924,<P19,Q1012599,<P131,Q2599799,P131>,Q4262533;5.0,1.0860593428151055,141.0,1.0071186637357248,6.0,1.000003065228053,9.0,1.000003065228053,7.0,1.0025454529531284,5.0,2.0,11.0,2.0,7.0,1.0071186637357248,17.0,1.014557753275415,28.0,1.0383458934701886,22.0,1.0383458934701886,4.0,1.0383458934701886,28.0,1.0383458934701886,15.0,1.0383458934701886,11.0,1.1331355531422966,7.0,1.1669304587332725,115.0,1.1669304587332725,3.0;18;16398
Degree and edge weight;Q2347368;Q3546279;Q2347368,<P105,Q7432,P105>,Q3546279;2.0,1.0992673010229104,775373.0,1.0992673010229104,4.0;3;10807
Degree and edge weight;Q2428087;Q875665;Q2428087,<P175,Q308644,<P527,Q301515,P175>,Q2813163,P156>,Q643968,<P175,Q3774002,<P19,Q337348,P131>,Q2310858,P20>,Q7324953,<P509,Q2992372,P509>,Q2361329,<P106,Q1261521,<P425,Q256132,P31>,Q1009583,<P361,Q1712985,<P466,Q852054,P361>,Q875665;11.0,1.0191052380368528,29.0,1.013437959784208,20.0,1.0191052380368528,10.0,1.0246699406221538,15.0,1.0191052380368528,11.0,1.1331355531422966,39.0,1.1669304587332725,9.0,1.0505425453653752,10.0,1.003399666328032,14.0,1.003399666328032,23.0,1.2372857624535838,5.0,1.0001252364604498,13.0,2.0,5.0,1.0188524661949134,5.0,1.0013402709661599,17.0,1.0188524661949134,7.0;17;5363
Degree and edge weight;Q3028214;Q5036006;Q3028214,<P413,Q932795,P413>,Q3266958,<P27,Q155,P17>,Q5036006;6.0,1.019962188222518,268.0,1.019962188222518,6.0,1.1831851441532963,56754.0,1.2477060052196456,2.0;5;38955
Degree and edge weight;Q8950843;Q12499716;Q8950843,<P31,Q4167836,P31>,Q7835038,P910>,Q2479502,<P21,Q6581097,P21>,Q12499716;1.0,2.0,1827249.0,2.0,2.0,1.029560074090941,3.0,1.2343896693056822,1800008.0,1.2343896693056822,2.0;6;33576
Degree and edge weight;Q1976266;Q4667034;Q1976266,<P171,Q1306285,P171>,Q4035918,<P105,Q3238261,P105>,Q6401215,<P1672,Q12372598,P180>,Q3753811,<P180,Q7305285,<P31,Q4167410,P31>,Q4667034;3.0,1.0860593428151055,156.0,1.0860593428151055,3.0,1.0992673010229104,369.0,1.0992673010229104,11.0,1.0000263828557416,8.0,1.0035592771316473,21.0,1.0035592771316473,2.0,2.0,620602.0,2.0,1.0;10;39325
Degree and edge weight;Q4274182;Q9758033;Q4274182,P119>,Q4208577,<P69,Q4315005,P301>,Q9614755,<P31,Q4167836,P31>,Q9758033;6.0,1.0060728736075106,9.0,1.0442079231766273,87.0,1.0310222973446368,3.0,2.0,1827249.0,2.0,1.0;6;33515
Degree and edge weight;Q6171926;Q11529433;Q6171926,<P131,Q4900952,<P131,Q140646,<P47,Q456847,P19>,Q7635690,<P1344,Q186416,P1344>,Q7496354,<P69,Q1326230,P69>,Q11529433;4.0,1.1669304587332725,243.0,1.1669304587332725,23.0,1.0490803221116793,44.0,1.1331355531422966,10.0,1.0213581806557837,48.0,1.0213581806557837,28.0,1.0442079231766273,1028.0,1.0442079231766273,6.0;9;25971
Degree and edge weight;Q123183;Q5519531;Q123183,P47>,Q148875,P47>,Q122944,P131>,Q319414,P612>,Q652382,P19>,Q96731,<P53,Q247331,P53>,Q558049,<P119,Q717930,P119>,Q158246,<P156,Q544496,<P20,Q82070,<P190,Q605142,P36>,Q1279478,P131>,Q7423777,P131>,Q7459435,P131>,Q5519531;21.0,1.0490803221116793,22.0,1.0490803221116793,20.0,1.1669304587332725,5.0,1.0000243028795628,12.0,1.1331355531422966,10.0,1.0018625639318994,56.0,1.0018625639318994,13.0,1.0060728736075106,6.0,1.0060728736075106,31.0,1.0246699406221538,28.0,1.0505425453653752,59.0,1.004377583549359,143.0,1.003840292860646,22.0,1.1669304587332725,10.0,1.1669304587332725,83.0,1.1669304587332725,4.0;17;24136
Degree and edge weight;Q6708068;Q9581948;Q6708068,<P20,Q1023953,P301>,Q8591894,<P31,Q4167836,P31>,Q9581948;6.0,1.0505425453653752,16.0,1.0310222973446368,3.0,2.0,1827249.0,2.0,1.0;5;41115
Degree and edge weight;Q3714968;Q11705785;Q3714968,<P171,Q3722726,<P171,Q5129591,<P171,Q136981,<P171,Q980146,<P171,Q132979,<P171,Q132766,P171>,Q618839,<P105,Q2007442,P105>,Q23005,P171>,Q5861654,P171>,Q304358,P171>,Q22671,P171>,Q131060,P171>,Q27046,P171>,Q740723,P171>,Q11705785;3.0,1.0860593428151055,49.0,1.0860593428151055,21.0,1.0860593428151055,25.0,1.0860593428151055,32.0,1.0860593428151055,23.0,1.0860593428151055,8.0,1.0860593428151055,3.0,1.0992673010229104,31.0,1.0992673010229104,26.0,1.0860593428151055,4.0,1.0860593428151055,15.0,1.0860593428151055,28.0,1.0860593428151055,23.0,1.0860593428151055,1720.0,1.0860593428151055,17.0,1.0860593428151055,3.0;17;27574
Degree and edge weight;Q1448414;Q1922113;Q1448414,<P171,Q889275,<P171,Q134172,P703>,Q12144,<P1542,Q7030575,<P689,Q430024,<P361,Q3409626,P180>,Q3945708,P800>,Q114357,<P19,Q919652,P47>,Q936286,<P47,Q1906940,P47>,Q1918753,<P47,Q1922113;3.0,1.0860593428151055,95.0,1.0860593428151055,101.0,1.0000117135500595,13.0,1.0000539699082183,64.0,1.0000291196665032,14.0,1.0188524661949134,32.0,1.0035592771316473,9.0,1.0019959013522035,18.0,1.1331355531422966,12.0,1.0490803221116793,22.0,1.0490803221116793,12.0,1.0490803221116793,15.0,1.0490803221116793,6.0;14;8832
Degree and edge weight;Q10623924;Q10856448;Q10623924,<P171,Q10623898,<P171,Q1354085,<P171,Q183350,<P171,Q621840,<P171,Q26371,P101>,Q681275,<P101,Q22671,P101>,Q8078130,<P101,Q25814,P171>,Q133712,P171>,Q9849989,P171>,Q101680,P171>,Q158771,P171>,Q156687,P31>,Q10854900,<P31,Q133128,P31>,Q11232475,<P131,Q1767147,<P150,Q10856448;3.0,1.0860593428151055,47.0,1.0860593428151055,348.0,1.0860593428151055,13.0,1.0860593428151055,12.0,1.0860593428151055,37.0,1.0026102606319625,9.0,1.0026102606319625,28.0,1.0026102606319625,12.0,1.0026102606319625,18.0,1.0860593428151055,13.0,1.0860593428151055,13.0,1.0860593428151055,15.0,1.0860593428151055,13.0,1.0860593428151055,10.0,2.0,18.0,2.0,25.0,2.0,5.0,1.1669304587332725,42.0,1.0217288543053318,18.0;20;17962
Degree and edge weight;Q10806053;Q8437966;Q10806053,<P31,Q2389082,<P279,Q5153984,P301>,Q7464007,<P31,Q4167836,P31>,Q8437966;3.0,2.0,9746.0,1.013394499229314,5.0,1.0310222973446368,2.0,2.0,1827249.0,2.0,1.0;6;42297
Degree and edge weight;Q10852220;Q8064316;Q10852220,<P31,Q210337,P31>,Q8075598,<P31,Q2425052,P279>,Q6623,<P279,Q10816,P279>,Q5134453,<P366,Q873072,<P31,Q4620674,P279>,Q245104,<P361,Q840453,<P171,Q133143,<P171,Q132766,P171>,Q132979,P171>,Q980146,P171>,Q2463718,P171>,Q3140827,P171>,Q8064316;2.0,2.0,49.0,2.0,4.0,2.0,25.0,1.013394499229314,14.0,1.013394499229314,18.0,1.013394499229314,3.0,1.0021181820570308,7.0,2.0,32.0,1.013394499229314,5.0,1.0188524661949134,12.0,1.0860593428151055,15.0,1.0860593428151055,8.0,1.0860593428151055,23.0,1.0860593428151055,32.0,1.0860593428151055,48.0,1.0860593428151055,12.0,1.0860593428151055,3.0;18;24196
Degree and edge weight;Q4057033;Q7950600;Q4057033,<P22,Q4057034,<P19,Q149596,<P1792,Q7920425,<P31,Q4167836,P31>,Q7950600;19.0,1.0077956412457088,16.0,1.1331355531422966,17.0,1.000820495866321,4.0,2.0,1827249.0,2.0,1.0;6;33740
Degree and edge weight;Q505988;Q684793;Q505988,P287>,Q4402996,<P739,Q259199,<P607,Q81545,P361>,Q277176,P361>,Q3477179,<P276,Q1015418,<P31,Q109108,P31>,Q684793;13.0,1.0006420558046663,5.0,1.0001817242345687,50.0,1.0096619272402438,58.0,1.0188524661949134,3.0,1.0188524661949134,5.0,1.004921989946052,4.0,2.0,262.0,2.0,2.0;9;24019
Degree and edge weight;Q10636980;Q8297731;Q10636980,<P171,Q10636904,<P171,Q134914,P301>,Q9081811,<P31,Q4167836,P31>,Q8297731;3.0,1.0860593428151055,188.0,1.0860593428151055,18.0,1.0310222973446368,3.0,2.0,1827249.0,2.0,1.0;6;42571
Degree and edge weight;Q6705642;Q7183990;Q6705642,<P39,Q4818624,P39>,Q593533,P991>,Q4705375,<P155,Q4705373,<P991,Q880793,<P512,Q2903406,P512>,Q5806827,<P106,Q911554,P106>,Q170419,<P172,Q2686890,P301>,Q7183990;8.0,1.0128946481118195,11.0,1.0128946481118195,17.0,1.0006189571218385,2.0,1.0250571446087018,2.0,1.0006189571218385,16.0,1.0015466264975827,26.0,1.0015466264975827,11.0,1.2372857624535838,69.0,1.2372857624535838,23.0,1.0025040723744132,3.0,1.0310222973446368,2.0;12;3140
Degree and edge weight;Q11954877;Q7606248;Q11954877,<P279,Q8355,P1303>,Q1391355,<P140,Q9268,P140>,Q7606248;1.0,1.013394499229314,4320.0,1.0052196454844813,12.0,1.0049457454634625,1004.0,1.0049457454634625,9.0;5;27086
Degree and edge weight;Q847770;Q34209;Q847770,<P361,Q8450,P1344>,Q1464708,P161>,Q509169,<P161,Q2074885,P161>,Q1245571,<P86,Q76906,P162>,Q34195,P361>,Q34209;7.0,1.0188524661949134,3240.0,1.0213581806557837,13.0,1.0682913105163596,41.0,1.0682913105163596,20.0,1.0682913105163596,26.0,1.0074465336649618,38.0,1.0065322199257338,11.0,1.0188524661949134,9.0;9;17593
Degree and edge weight;Q10921244;Q438620;Q10921244,<P31,Q7889,P31>,Q4034046,<P123,Q5769368,<P159,Q768449,P551>,Q456364,<P1344,Q11894661,P1344>,Q438620;1.0,2.0,27265.0,2.0,6.0,1.0052606976459049,3.0,1.0115964145589575,14.0,1.0016360654732712,20.0,1.0213581806557837,160.0,1.0213581806557837,7.0;8;24153
Degree and edge weight;Q5460210;Q7427893;Q5460210,<P449,Q1763315,P162>,Q717380,<P344,Q2304092,P344>,Q717168,<P123,Q4650360,P127>,Q3344266,<P31,Q11032,P31>,Q7427893;8.0,1.002996150949345,19.0,1.0065322199257338,11.0,1.0043491207174384,31.0,1.0043491207174384,12.0,1.0052606976459049,23.0,1.0052955098787921,3.0,2.0,10299.0,2.0,2.0;9;31225
Degree and edge weight;Q12037238;Q615380;Q12037238,<P102,Q828099,<P463,Q1577483,P463>,Q766275,P102>,Q721791,P3373>,Q874849,P725>,Q1160649,<P57,Q615380;8.0,1.0209125183913683,525.0,1.014557753275415,28.0,1.014557753275415,38.0,1.0209125183913683,15.0,1.0145163726967001,14.0,1.000496895361872,23.0,1.0135205019967772,21.0;8;2746
Degree and edge weight;Q7344160;Q10424075;Q7344160,<P19,Q100,P19>,Q2700750,<P106,Q11883904,<P425,Q211578,P366>,Q187607,P527>,Q1450881,<P171,Q2935521,<P171,Q2576881,<P171,Q1973167,<P105,Q5867051,P105>,Q144489,P171>,Q133589,P171>,Q3066158,P171>,Q4838937,P171>,Q10424075;5.0,1.1331355531422966,5500.0,1.1331355531422966,7.0,1.2372857624535838,9.0,1.0001252364604498,12.0,1.0021181820570308,22.0,1.013437959784208,9.0,1.0860593428151055,6.0,1.0860593428151055,12.0,1.0860593428151055,7.0,1.0992673010229104,216.0,1.0992673010229104,14.0,1.0860593428151055,36.0,1.0860593428151055,42.0,1.0860593428151055,54.0,1.0860593428151055,3.0;16;25575
Degree and edge weight;Q9618141;Q7897535;Q9618141,<P735,Q7141520,P1889>,Q599425,<P31,Q4167410,P31>,Q7897535;4.0,1.111902171057241,4799.0,1.0018534777201709,7.0,2.0,620602.0,2.0,1.0;5;40299
Degree and edge weight;Q9420756;Q8935683;Q9420756,<P-1,Q8434532,<P31,Q4167836,P31>,Q8935683;1.0,1.0562981678694037,3.0,2.0,1827249.0,2.0,3.0;4;3762
Degree and edge weight;Q1175661;Q7511611;Q1175661,<P31,Q4167410,P31>,Q10913558,P31>,Q577700,<P361,Q5456,P361>,Q7511611;1.0,2.0,620602.0,2.0,12.0,2.0,7.0,1.0188524661949134,841.0,1.0188524661949134,5.0;6;26143
Degree and edge weight;Q5969580;Q5937133;Q5969580,<P735,Q8843357,P735>,Q44220,<P172,Q188779,P172>,Q1387579,P3373>,Q1337281,<P793,Q201676,P279>,Q231613,<P805,Q4998792,<P31,Q7502103,P31>,Q5937133;3.0,1.111902171057241,1544.0,1.111902171057241,24.0,1.0025040723744132,23.0,1.0025040723744132,12.0,1.0145163726967001,14.0,1.00123156484271,525.0,1.013394499229314,4.0,1.0000299954459468,3.0,2.0,110.0,2.0,2.0;11;26437
Degree and edge weight;Q9168596;Q1990121;Q9168596,<P31,Q4167836,P31>,Q8546634,P910>,Q3091608,P172>,Q3046489,<P19,Q7190656,P131>,Q1990121;1.0,2.0,1827249.0,2.0,3.0,1.029560074090941,4.0,1.0025040723744132,6.0,1.1331355531422966,3.0,1.1669304587332725,4.0;7;13286
Degree and edge weight;Q1450418;Q9955311;Q1450418,<P138,Q676555,<P910,Q8471166,<P31,Q4167836,P31>,Q9955311;5.0,1.0071186637357248,161.0,1.029560074090941,3.0,2.0,1827249.0,2.0,1.0;5;42986
Degree and edge weight;Q7035868;Q3205140;Q7035868,<P31,Q4167836,P31>,Q7835076,<P971,Q11032,P31>,Q3205140;1.0,2.0,1827249.0,2.0,2.0,1.0132879825544734,10299.0,2.0,2.0;5;30656
